ViafId,LocatorMapImage,MusicBrainzAreaId,AssociatedPeopleCategory,CapitalCity,OpenStreetMapRelationId,CommonsCategory,GeoNamesId,HeadOfGovernmentOffice,IsniIdentifier,MainCategory,CoatOfArmsImage,PopulationCount,FreebaseId,FandomArticleId,CountryName,StoreNorskeLeksikonId,INaturalistPlaceId
127998406.0,275,272,186,189,935656.0,250,2684394.0,156,103,251,232,40730.0,333,110,57,164,45077.0
147783079.0,263,217,180,177,30973.0,243,2859147.0,227,198,243,117,11998.0,230,0,22,150,
124562170.0,335,266,285,258,1319978.0,279,6418542.0,52,188,274,217,1223894.0,157,0,17,173,96857.0
154758959.0,174,102,44,227,62611.0,28,2953481.0,48,99,29,161,11069533.0,255,0,22,17,12870.0
123159724.0,371,55,264,268,935588.0,374,2664441.0,186,183,375,301,159662.0,201,148,57,248,45046.0
135014060.0,12,107,313,5,223422.0,12,323784.0,52,198,11,217,5503985.0,74,0,60,150,12154.0
158270724.0,242,218,168,174,3560284.0,227,1856210.0,203,89,227,125,2024073.0,30,0,31,150,10925.0
144578943.0,160,240,135,128,935625.0,174,2701094.0,137,118,177,195,32430.0,343,90,57,112,44944.0
159473236.0,314,243,313,107,54413.0,45,2721357.0,52,198,47,18,157973.0,275,48,57,150,11997.0
156652814.0,244,310,15,4,47796.0,229,2750405.0,93,86,228,244,17590672.0,155,39,35,146,7506.0
137121920.0,51,291,61,260,390867.0,54,5909050.0,54,28,56,69,5000879.0,22,0,12,33,7085.0
133354068.0,181,39,146,185,7440.0,195,2997857.0,240,198,193,12,684561.0,284,0,21,121,30161.0
150093278.0,221,301,72,146,1799444.0,81,5250074.0,52,98,83,217,561504.0,285,0,64,150,496.0
312739635.0,373,229,268,177,5396194.0,378,4140963.0,47,71,379,252,689545.0,300,0,64,252,7643.0
137159957.0,71,112,13,193,51684.0,79,3077311.0,92,69,81,103,10827529.0,56,16,16,223,8264.0
261909586.0,25,320,273,42,2354197.0,23,2177478.0,3,198,24,52,453558.0,306,0,4,16,12986.0
135037841.0,367,182,257,263,935546.0,366,2662880.0,182,198,367,294,15461.0,369,141,57,242,44888.0
146565993.0,3,77,26,129,53937.0,0,3183560.0,236,191,0,240,1308451.0,273,0,30,0,10867.0
124339141.0,372,29,267,269,935654.0,377,2663535.0,187,155,378,304,97574.0,374,151,57,251,44896.0
134852476.0,346,28,238,245,45757.0,340,3165244.0,239,67,340,97,1072276.0,51,0,30,221,10874.0
157110457.0,209,52,86,13,975368.0,105,4196508.0,52,172,107,217,1066710.0,291,0,64,150,690.0
143085917.0,98,18,89,177,939334.0,109,6558814.0,52,198,111,309,27482.0,82,21,22,59,
312739635.0,373,229,268,177,5396194.0,378,4140963.0,47,71,379,252,689545.0,300,0,64,252,7643.0
140715260.0,109,198,108,90,57032.0,129,2647043.0,52,198,136,6,1195672.0,127,0,63,71,30355.0
125579810.0,10,312,32,177,111528.0,8,6450958.0,24,198,8,14,19812.0,246,0,21,4,
2.318151247984144e+21,198,232,156,150,935398.0,210,2692868.0,144,198,207,206,10260.0,315,97,57,132,44836.0
123708243.0,108,76,107,177,34914.0,128,658225.0,34,11,135,169,675747.0,126,20,20,70,118805.0
145419457.0,381,137,294,177,,389,2686469.0,52,198,391,217,33348.0,100,154,57,258,
159601490.0,369,203,260,266,935439.0,370,2664852.0,184,13,371,297,34601.0,365,144,57,244,44876.0
137352871.0,300,30,215,219,935485.0,306,2677233.0,163,180,303,258,57763.0,205,118,57,150,45079.0
140306806.0,286,205,308,162,,288,,66,68,283,106,147400000.0,57,14,55,172,
136031932.0,230,35,51,177,368782.0,38,6321162.0,217,198,40,23,2315560.0,278,0,10,22,21710.0
5.981454246362869e+20,341,234,234,237,935650.0,334,2669117.0,171,5,333,277,11332.0,335,130,57,214,45085.0
