Country,MuseumDigitalPlaceId,OfficialWebsite,TimeZone,ElevationMeters,Latitude,CommonsCategory,GeoNamesId,LicensePlateCode,ArchInformLocationId,Longitude,WhosOnFirstId,WorldCatIdentitiesIdSuperseded,MainCategory,LocatorMapImage,MunicipalityKey,OpenStreetMapRelationId,PostalCode,GndId,DeweyDecimalClassification,ViafId,FactGridItemId,CoatOfArmsImage,FreebaseId
1,1075.0,106,4,464.0,48.6216666667,226,6558020.0,140,241.0,10.245,101763145.0,89,248,274,8135016.0,2791802.0,89537.0,143,139,154784280.0,264,443,521
1,6356.0,196,3,,54.25,446,2843324.0,73,2592.0,13.02,1125316171.0,522,732,500,,5384754.0,,10,20,287684874.0,0,674,773
1,49419.0,479,4,132.0,48.9333333333,186,6558035.0,102,156.0,8.4,101826713.0,0,206,235,8215017.0,659839.0,76275.0,122,122,145423991.0,238,10,490
1,13627.0,214,4,202.0,49.3,529,6557997.0,140,,9.6166666667,101759615.0,303,488,537,8126060.0,376924.0,74676.0,233,135,128023718.0,420,230,743
1,8106.0,650,4,560.0,48.6991666667,512,6555571.0,85,242.0,10.2413888889,101761793.0,0,471,524,8135026.0,2791906.0,89564.0,476,195,,408,225,200
1,6953.0,5,4,32.0,52.821944,16,7602633.0,169,,11.587778,1125280815.0,0,19,14,15090007.0,1284744.0,39606.0,763,22,239710067.0,121,350,553
1,28522.0,765,4,418.0,49.0833333333,720,6558673.0,159,49721.0,11.2166666667,101782043.0,478,697,739,9576148.0,158565.0,91177.0,434,195,246123651.0,552,300,270
1,5661.0,183,4,831.0,48.0,445,3214111.0,185,5915.0,8.8,1125362389.0,66,711,85,,62682.0,,330,112,147748522.0,0,530,135
1,86034.0,745,3,415.0,49.56666667,546,11856394.0,49,,8.96666667,,0,508,575,6437016.0,7876002.0,64760.0,19,195,2.0101532394583291e+21,431,240,795
1,,206,4,342.0,50.7,500,2870490.0,115,15665.0,8.3833333333,101810903.0,279,458,426,6532017.0,215970.0,35756.0,412,195,123303206.0,397,550,692
1,445.0,629,4,43.0,52.2997222222,476,2875379.0,182,4322.0,13.2666666667,101819587.0,220,425,488,12072240.0,422432.0,14974.0,539,14,144336038.0,385,42,585
1,2372.0,714,4,246.0,48.96,633,2842513.0,114,15537.0,9.0647222222,101760649.0,189,600,645,8118076.0,405823.0,74343.0,623,133,141960050.0,484,271,641
1,2142.0,63,4,398.0,48.53,144,6555924.0,162,,9.3472222222,101762939.0,207,160,199,8415014.0,2774074.0,72581.0,104,195,158349744.0,207,408,223
1,681.0,354,4,266.0,51.0,721,2822542.0,140,2930.0,11.0,85682541.0,132,698,467,,62366.0,,323,39,138407449.0,64,26,520
1,57700.0,471,4,35.0,52.372955,170,6547562.0,116,46259.0,13.62134,101841429.0,516,188,221,12061112.0,55773.0,15732.0,710,5,248741265.0,227,419,278
1,2445.0,291,4,700.0,48.3080555556,729,6558158.0,162,9266.0,9.2444444444,101762929.0,502,708,746,8415073.0,2773430.0,,562,147,248237869.0,556,302,757
1,,550,3,52.0,52.4058,535,11808383.0,140,46333.0,9.7109,,0,493,543,,1863490.0,,782,195,,0,350,785
1,8674.0,358,4,494.0,50.3166666667,0,6550760.0,189,,12.2666666667,101824545.0,0,1,0,14523010.0,443610.0,8626.0,529,38,153750475.0,108,352,524
1,71270.0,460,4,100.0,51.5,153,6548738.0,180,,12.7166666667,101820805.0,514,169,207,14730080.0,446698.0,4838.0,707,195,248737207.0,215,412,364
1,6297.0,609,4,374.0,51.269298,447,3220997.0,103,4478.0,8.856665,1125375515.0,450,739,344,,62563.0,,336,75,243437560.0,0,531,101
1,35032.0,339,4,174.0,48.7633333333,221,6558042.0,157,4087.0,8.3341666667,101827549.0,146,243,269,8216017.0,907212.0,76593.0,386,120,124371105.0,259,338,650
1,3811.0,539,3,34.0,53.55,84,2911296.0,140,3947.0,9.9333,85899243.0,521,20,143,,30223.0,20257.0,392,195,2.614537648058372e+19,3,713,183
1,6643.0,412,3,,52.45,728,3336298.0,140,43212.0,13.5666666667,,0,707,133,,55754.0,12435.0,713,15,152816090.0,0,35,156
1,55066.0,162,4,166.0,50.5666666667,363,3208080.0,115,13149.0,8.5666666667,101810933.0,128,393,425,6532015.0,215979.0,35633.0,406,195,146611438.0,361,492,691
1,10001.0,419,3,252.0,51.32967,587,2955470.0,140,,8.0071,,347,26,564,,73340.0,,43,166,151281956.0,0,23,51
1,8017.0,177,3,512.0,47.92,433,3220840.0,6,2589.0,12.17,1125412819.0,125,586,110,,2156362.0,,277,70,132552139.0,0,200,61
1,5394.0,89,4,507.0,48.4269444444,464,3209449.0,162,187.0,9.2536111111,101762915.0,101,411,446,8415092.0,2772600.0,72805.0,206,195,139571503.0,375,212,514
1,5871.0,349,4,347.0,48.7144444444,127,6558077.0,36,4574.0,8.7375,101761827.0,76,138,188,8235085.0,403710.0,75365.0,90,119,143075549.0,199,715,793
1,6480.0,595,4,178.0,51.2833333333,374,2951880.0,18,2334.0,14.2666666667,1125363491.0,222,70,650,,62384.0,,56,33,129100643.0,0,496,88
1,6301.0,166,4,581.0,48.08,376,3220790.0,15,2339.0,9.83,1125375277.0,164,93,57,,2804156.0,,66,141,129054269.0,0,498,92
1,2064.0,560,4,287.0,50.6825,288,2906199.0,115,13151.0,8.3061111111,101810901.0,0,322,422,6532012.0,215969.0,35745.0,168,85,168635918.0,312,146,32
1,104.0,473,4,90.0,51.45691,174,6550599.0,46,12482.0,13.523319,101820837.0,4,193,225,12062124.0,1303791.0,4910.0,547,1,130378442.0,229,701,719
1,11926.0,313,2,131.0,49.5561111111,775,6558066.0,84,4086.0,8.6697222222,101839857.0,102,747,786,8226096.0,454175.0,69469.0,340,125,138392242.0,584,320,505
1,,726,4,31.0,54.4713888889,662,2834642.0,158,,10.0766666667,101806827.0,351,630,686,1058150.0,554637.0,24229.0,718,195,153344064.0,512,282,428
1,915.0,790,4,156.0,50.5666666667,792,2809889.0,206,5329.0,8.5,101748599.0,77,763,431,6532023.0,215978.0,35576.0,351,85,127850882.0,25,647,57
1,6978.0,335,4,35.0,52.2830555556,285,7602591.0,116,47157.0,13.8,101819603.0,346,318,329,12061217.0,1352905.0,15754.0,2,195,146379064.0,309,445,279
1,4660.0,537,4,304.0,50.9697222222,269,6550779.0,140,,13.1252777778,1125285053.0,434,294,313,14522230.0,411426.0,9661.0,391,35,242111092.0,299,461,526
1,6554.0,734,3,616.0,50.92,347,3221123.0,172,4226.0,8.17,1125362431.0,225,649,559,,62437.0,,455,171,151369888.0,0,172,48
1,7188.0,563,4,161.0,51.4959611111,298,2902559.0,109,5011.0,9.3871805556,101810207.0,62,335,358,6633013.0,1112226.0,34369.0,175,77,126999227.0,319,467,642
1,7527.0,557,4,158.0,51.3666666667,137,6550872.0,180,,13.0,101820795.0,392,150,193,14730060.0,535251.0,4774.0,668,29,238108599.0,203,660,712
1,6259.0,152,4,243.0,51.82,395,2911664.0,83,2201.0,10.96,1125279881.0,317,308,662,,62429.0,,748,24,170043346.0,0,507,343
1,6706.0,305,4,269.0,50.9694,648,7602622.0,21,,12.2028,1125314645.0,350,616,674,15084442.0,2404548.0,6712.0,27,195,153168403.0,494,598,551
1,1236.0,399,4,40.0,52.2333333333,65,2951595.0,140,8019.0,12.9666666667,101819759.0,316,73,116,12069017.0,531653.0,14547.0,584,13,160296441.0,153,40,666
1,,508,4,85.0,53.38333333,620,2845012.0,201,44060.0,9.9,101806373.0,116,585,629,3353029.0,68669.0,21224.0,276,195,152467260.0,0,265,540
1,5687.0,344,4,86.0,51.6,477,6548743.0,180,,12.4666666667,101820791.0,0,427,489,14730180.0,445992.0,4509.0,732,195,311190573.0,379,543,367
1,80599.0,91,4,171.0,51.2,557,6548755.0,62,,13.1666666667,1175611367.0,0,790,581,14522450.0,415411.0,4749.0,648,195,,438,683,185
1,86.0,378,4,635.0,50.58,22,6550739.0,8,8777.0,13.0022222222,101824603.0,277,22,21,14521020.0,536625.0,9456.0,369,36,142043769.0,30,75,498
1,9287.0,253,4,89.0,51.7166666667,644,6550603.0,46,,13.3830555556,101820847.0,0,612,671,12062445.0,1303815.0,4936.0,722,1,146089888.0,491,596,750
1,12471.0,136,4,72.0,52.9666666667,316,6550586.0,13,8876.0,13.75,101818437.0,449,354,372,12060100.0,1318354.0,16247.0,183,8,243420152.0,334,342,735
1,6631.0,171,4,581.0,50.25,402,3220850.0,92,5659.0,11.83,1125329621.0,0,334,102,,2145179.0,,174,46,126680635.0,0,513,148
1,6391.0,669,4,132.0,51.5833333333,421,3249085.0,32,3844.0,14.0,1125375945.0,430,505,165,,62571.0,,634,2,241846421.0,0,670,30
1,1640.0,391,4,275.0,51.1166666667,56,2953317.0,104,5503.0,9.1166666667,101810095.0,180,62,54,6635003.0,443584.0,,353,75,137268019.0,148,375,637
1,6041.0,613,3,,50.9,442,,43,8945.0,13.8333333333,,18,682,657,,62485.0,,747,34,242333665.0,0,525,460
1,6167.0,662,4,67.0,52.8833333333,420,3249084.0,144,5918.0,13.25,1125375935.0,340,501,163,,62488.0,,603,9,134507397.0,0,237,22
1,6993.0,432,4,152.0,51.3469444444,99,6548770.0,112,,12.5383333333,101822023.0,431,108,154,14729060.0,422923.0,4451.0,667,195,241850662.0,180,659,384
1,10109.0,469,3,25.0,52.8330555556,164,6550585.0,140,3232.0,13.8330555556,101841451.0,256,182,215,12060052.0,1318338.0,16225.0,112,8,158406624.0,92,8,142
1,241.0,2,4,26.0,52.825,281,2908644.0,169,11360.0,12.0744444444,101819959.0,273,311,326,15090225.0,1284733.0,39539.0,162,22,124480446.0,98,60,502
1,12483.0,134,4,296.0,50.5,307,3208071.0,115,,8.6166666667,101810931.0,0,345,424,6532014.0,215984.0,35625.0,395,85,,326,473,682
1,8514.0,292,3,55.0,50.8161111111,730,2821029.0,177,11830.0,7.1555555556,101748607.0,108,709,747,5382068.0,55060.0,53844.0,329,157,122634805.0,557,303,110
1,9416.0,679,4,94.0,51.4666666667,573,2853231.0,46,49864.0,13.6166666667,101820853.0,0,542,594,12062372.0,1303787.0,4928.0,686,195,242736444.0,452,574,295
1,3658.0,736,4,107.0,52.2166666667,687,2830035.0,79,10798.0,9.55,101807687.0,234,661,707,3241017.0,396873.0,31832.0,307,187,245643109.0,526,613,600
1,6273.0,168,4,377.0,49.75,387,3220848.0,45,2412.0,11.0833333333,1125329613.0,0,214,99,,62687.0,,125,48,139554768.0,0,187,138
1,13085.0,638,4,290.0,50.6,487,2872611.0,57,394.0,6.65,101810845.0,0,440,496,5366028.0,158142.0,53894.0,216,153,133173877.0,389,220,570
1,,617,4,396.0,50.7997222222,459,6548520.0,62,46179.0,13.1666666667,101823387.0,0,406,442,14522320.0,416475.0,9573.0,689,195,237454105.0,371,535,372
1,487.0,452,4,144.0,49.8666666667,140,3220962.0,38,314.0,8.65,101748563.0,64,154,337,6411000.0,62581.0,,99,93,121971493.0,9,407,659
1,,346,4,60.0,52.6330555556,561,6559225.0,13,,13.55,101756045.0,420,529,585,12060181.0,1318329.0,16341.0,749,195,240584625.0,442,568,643
1,15777.0,791,4,115.0,51.4666666667,793,6548747.0,180,,12.2036111111,101822369.0,513,764,798,14730340.0,444739.0,4509.0,687,195,248727495.0,596,648,361
1,6929.0,773,3,371.0,50.6407638889,758,2816883.0,191,8356.0,9.3997916667,1125385153.0,95,728,353,,62543.0,,444,83,147762571.0,0,635,98
1,5534.0,580,3,,51.28,392,2918985.0,75,2429.0,14.82,1125361797.0,191,285,654,,62345.0,,589,32,312818954.0,0,505,458
1,6276.0,131,3,577.0,51.25,297,3221121.0,96,5924.0,8.33,1125325985.0,41,333,563,,62402.0,,172,172,156603866.0,0,151,42
1,6679.0,727,4,68.0,52.3333333333,664,6547682.0,153,8824.0,12.9666666667,101820657.0,403,633,688,12069590.0,365821.0,14548.0,604,195,239174206.0,514,404,327
1,7963.0,84,4,45.0,52.4666666667,67,6547663.0,153,,12.55,101819735.0,0,75,118,12069018.0,967757.0,14778.0,37,195,126304515.0,154,350,321
1,,102,4,320.0,51.0063888889,179,6548563.0,62,,12.9236111111,101847223.0,0,198,230,14522120.0,414697.0,9306.0,726,195,126225352.0,233,350,184
1,,0,3,,49.4042,801,,140,,11.2989,,0,790,265,9574464.0,64630.0,,782,195,,0,350,795
1,85.0,760,4,43.0,52.5408333333,709,6550944.0,169,12614.0,11.9688888889,101819941.0,6,686,729,15090550.0,1284739.0,,317,22,124530538.0,542,67,477
1,,779,4,277.0,50.4166666667,769,3208133.0,115,,8.5166666667,101812373.0,484,741,430,6532022.0,215985.0,35647.0,639,85,246941158.0,579,639,696
1,7167.0,499,4,584.0,48.5058333333,58,6555717.0,61,,8.3711111111,101842663.0,167,64,377,8237004.0,935839.0,72270.0,54,118,168444187.0,149,86,143
1,83357.0,576,4,296.0,48.8416666667,334,6555500.0,202,12035.0,9.3611111111,101756287.0,299,377,398,8119041.0,401698.0,71404.0,196,195,153780528.0,353,485,684
1,61.0,413,0,34.0,52.5166666667,74,2950159.0,12,289.0,13.3833333333,85682499.0,32,83,453,11000000.0,62422.0,,61,15,122530980.0,5,13,21
1,13909.0,270,4,775.0,48.3902777778,683,3209447.0,162,,9.1811111111,101762933.0,176,656,703,8415091.0,2772602.0,72820.0,616,195,123215041.0,524,288,224
1,58671.0,79,4,330.0,50.8975,205,6557691.0,172,12097.0,7.8741666667,101811099.0,354,225,252,5970016.0,163255.0,57258.0,134,195,156110927.0,248,123,582
1,12519.0,500,4,117.0,51.3597222222,71,6548769.0,112,,12.7113888889,101822059.0,505,79,122,14729030.0,422921.0,4828.0,688,195,248280681.0,158,658,388
1,6356.0,196,3,,54.25,446,2843324.0,73,2592.0,13.02,1125316171.0,522,732,500,,5384754.0,,10,20,287684874.0,0,674,773
1,3841.0,148,3,65.0,51.9166666667,338,3247441.0,25,2346.0,6.9166666667,1125418091.0,93,106,547,,62606.0,,76,163,126684498.0,0,163,44
1,1554.0,81,4,296.0,49.4783333333,213,2923544.0,69,4235.0,10.9902777778,101748545.0,78,235,100,9563000.0,62374.0,90762.0,137,50,125498663.0,95,125,402
0,1198.0,681,4,,50.6833333333,579,2788411.0,140,,6.1166666667,101810423.0,0,550,542,,2400181.0,4730.0,420,195,243017273.0,0,1,37
1,,310,3,,51.4667,534,,140,,12.5333,,0,790,542,,,,782,195,,0,350,795
1,149.0,526,4,128.0,51.2386111111,238,6550866.0,140,7653.0,12.7252777778,101821999.0,98,261,284,14729160.0,422342.0,4668.0,149,28,154786713.0,97,449,525
1,,219,4,484.0,50.2625,541,6558612.0,92,,11.9333333333,101841933.0,443,502,570,9475158.0,1021689.0,95145.0,592,195,242714282.0,426,238,252
1,69648.0,271,4,309.0,49.1738888889,684,6558366.0,159,47753.0,10.9275,101782041.0,0,657,704,9576147.0,158420.0,91174.0,428,53,243266881.0,84,289,753
1,6703.0,149,3,64.0,51.8666666667,339,2939944.0,35,2367.0,7.3833333333,1125421795.0,203,145,548,,62779.0,,95,165,129077658.0,0,164,45
1,1116.0,649,4,291.0,48.9794444444,505,6557971.0,140,9267.0,9.5783333333,101760707.0,114,463,518,8119044.0,66285.0,71540.0,227,132,129026285.0,407,224,651
1,1147.0,478,4,211.0,51.1880555556,183,2928967.0,56,8171.0,10.0527777778,101810029.0,0,202,232,6636003.0,549419.0,37269.0,118,78,158285005.0,2,117,435
1,6259.0,152,4,243.0,51.82,395,2911664.0,83,2201.0,10.96,1125279881.0,317,308,662,,62429.0,,748,24,170043346.0,0,507,343
1,6785.0,640,4,234.0,49.5,414,2871673.0,132,12127.0,6.75,1125363301.0,278,446,641,,62387.0,,219,100,132674435.0,0,517,103
1,6557.0,155,3,221.0,51.71,345,3231898.0,149,2554.0,8.74,1125328623.0,178,528,557,,62417.0,,253,174,152503614.0,0,170,77
1,67936.0,142,4,386.0,49.5497222222,325,6556888.0,140,,11.4166666667,101826851.0,0,367,390,9574135.0,966143.0,91241.0,519,195,1.6691472704986355e+21,341,709,258
1,1133.0,685,4,29.0,52.6,584,6550611.0,98,4123.0,12.3333333333,101819855.0,238,556,604,12063252.0,1271899.0,14712.0,425,195,126775953.0,101,578,567
1,,502,4,100.0,51.4166666667,199,6559238.0,147,,13.7666666667,101909293.0,0,218,246,12066064.0,1314279.0,1945.0,782,195,,0,350,310
1,1084.0,488,4,278.0,47.995,202,2925177.0,67,141.0,7.85,101748475.0,84,222,64,8311000.0,62768.0,,131,114,145266205.0,12,122,790
1,6277.0,397,4,73.0,52.3030555556,60,6557396.0,79,10965.0,9.4605555556,101807697.0,0,66,89,3241002.0,2012699.0,30890.0,55,187,136111254.0,150,376,546
1,6567.0,659,4,306.0,49.4008333333,531,6558015.0,179,11397.0,9.9180555556,101815759.0,218,490,539,8128082.0,402688.0,97996.0,236,136,141981107.0,422,232,586
1,10409.0,284,4,168.0,50.7687,701,3247448.0,4,2305.0,6.097,1125358399.0,326,0,544,,62665.0,,6,152,123169550.0,0,291,46
1,5817.0,477,3,561.0,50.6,180,3305808.0,50,4464.0,12.95,1125376063.0,498,199,653,,62427.0,,746,36,247873192.0,0,425,455
1,,22,3,,54.2167,20,7909985.0,140,,13.1333,,0,790,18,,1785657.0,,782,195,244728466.0,0,350,433
1,6619.0,588,4,203.0,49.8984722222,382,3220966.0,38,2377.0,8.6755555556,1125375401.0,372,156,338,,62704.0,,101,94,235455857.0,0,185,85
1,9818.0,462,4,83.0,51.6394444444,154,6550873.0,180,,12.8825,101820797.0,469,170,208,14730090.0,446701.0,4880.0,597,29,245386125.0,216,675,717
1,,443,4,375.0,51.0161111111,118,3207168.0,103,,8.7663888889,101810113.0,0,128,179,6635006.0,443592.0,35099.0,377,195,246559701.0,195,402,760
1,33226.0,665,4,400.0,50.8616666667,548,6550759.0,62,45444.0,13.1672222222,101823427.0,0,511,576,14522440.0,416474.0,9569.0,614,35,145642629.0,432,566,745
1,,227,4,535.0,47.8083333333,559,2855823.0,64,12009.0,9.1708333333,101765213.0,272,526,583,8435047.0,2806602.0,88696.0,552,195,150241076.0,441,249,187
1,1240.0,764,4,39.0,52.4022222222,715,2823567.0,140,11488.0,13.2705555556,101756031.0,282,692,735,12069616.0,447979.0,14513.0,321,13,154924096.0,548,665,635
1,13895.0,145,4,298.0,49.3833333333,336,6557994.0,140,13771.0,9.6333333333,101826717.0,26,379,400,8126045.0,376875.0,74238.0,198,135,128513901.0,354,487,739
1,,544,3,59.0,52.3856,114,11808374.0,140,46340.0,9.8125,,0,124,176,,1862974.0,,782,195,,0,350,795
1,2334.0,434,4,0.0,52.3945555556,102,2945356.0,140,2708.0,13.0603333333,85682553.0,0,111,454,,62504.0,,79,0,151843145.0,0,97,38
1,77722.0,341,4,150.0,51.2666666667,246,6548763.0,112,43023.0,12.5,101822009.0,438,269,292,14729190.0,283733.0,4463.0,664,195,242276726.0,283,451,376
1,2282.0,676,4,426.0,48.4655555556,567,6558156.0,162,188.0,9.2261111111,101756233.0,113,535,590,8415059.0,2772601.0,72793.0,254,147,130206720.0,447,7,638
1,,101,4,360.0,49.5008333333,2,3274965.0,179,,9.5397222222,101815763.0,0,3,2,8128138.0,401808.0,74744.0,403,136,1.2014481454048231e+20,109,359,208
1,6296.0,554,4,197.0,50.8715972222,400,3220994.0,86,2455.0,9.7160416667,1125375497.0,376,328,343,,62637.0,,393,80,235933860.0,0,511,99
1,,0,3,,,534,,140,,,,0,790,542,,2952621.0,,782,195,,0,350,795
1,71067.0,651,4,139.0,51.25,513,6559275.0,180,,13.1166666667,1125365033.0,0,472,525,14730210.0,535246.0,4769.0,23,195,148816932.0,409,681,396
1,3424.0,414,4,68.0,52.6666666667,76,6551168.0,16,294.0,13.5830555556,101758637.0,356,85,136,12060020.0,1318337.0,16321.0,62,8,170350788.0,161,385,534
1,6309.0,251,4,84.0,52.25,435,2840133.0,171,5774.0,9.17,1125359987.0,69,607,483,,62762.0,,283,188,158279100.0,0,202,13
1,,636,4,490.0,49.6166666667,357,6558551.0,9,,11.6333333333,101826935.0,0,387,408,9371135.0,1028542.0,92281.0,404,63,268631784.0,352,175,171
1,11056.0,463,4,106.0,51.5611111111,155,6548785.0,180,,12.8888888889,101820787.0,0,172,209,14730100.0,446702.0,4860.0,780,195,237536505.0,218,350,393
1,15309.0,52,4,625.0,48.0502777778,82,6556080.0,173,8541.0,8.9691666667,101905725.0,0,91,378,8437005.0,2805752.0,88631.0,64,195,157341548.0,167,88,232
1,31730.0,285,4,540.0,48.6922222222,692,2827989.0,85,15564.0,10.0641666667,101761789.0,315,667,714,8135032.0,2791804.0,89555.0,483,195,139943558.0,531,292,201
1,2694.0,304,4,197.0,51.0497222222,351,6549017.0,21,,12.0666666667,101856165.0,0,381,402,15084275.0,2404547.0,6712.0,26,195,144975490.0,356,661,415
1,72001.0,17,4,58.0,51.8166666667,257,6547709.0,175,,14.2333333333,1126013953.0,0,280,303,12071164.0,1322839.0,3096.0,21,195,,0,350,330
1,10939.0,794,4,239.0,50.85,800,2808533.0,95,10778.0,9.2,101811467.0,5,771,804,6634026.0,452219.0,34628.0,448,195,136234563.0,600,650,658
1,9894.0,661,4,42.0,52.125204,538,6559247.0,140,,13.16177,101820653.0,424,497,567,12072312.0,422434.0,14947.0,646,195,241195938.0,425,563,332
1,2011.0,64,4,230.0,50.7333333333,146,6557783.0,140,50029.0,8.2833333333,101810909.0,165,162,417,6532006.0,215966.0,35683.0,106,85,239406451.0,37,112,446
1,31976.0,648,4,91.0,51.4330555556,508,6550602.0,46,5835.0,13.2166666667,101822431.0,0,467,520,12062341.0,1303470.0,4931.0,454,1,144273921.0,403,554,475
1,410.0,673,4,94.0,51.7166666667,560,2855745.0,149,412.0,8.7666666667,101748761.0,49,527,584,5774032.0,148074.0,,252,174,155932362.0,44,250,108
1,13099.0,176,4,390.0,49.08,430,3220858.0,156,2578.0,12.17,1125374431.0,217,559,109,,62565.0,,262,65,234134409.0,0,198,175
1,373.0,333,4,106.0,51.4608333333,171,6550843.0,140,9143.0,12.6358333333,101822363.0,0,189,222,14730110.0,445965.0,4838.0,504,29,143262313.0,93,420,543
1,6631.0,171,4,581.0,50.25,402,3220850.0,92,5659.0,11.83,1125329621.0,0,334,102,,2145179.0,,174,46,126680635.0,0,513,148
1,5901.0,383,4,271.0,48.9463888889,34,6557969.0,140,4658.0,9.4305555556,101760685.0,0,38,33,8119008.0,165637.0,71522.0,52,132,140727450.0,131,368,713
1,1200.0,712,4,51.0,52.0,638,2842565.0,140,2904.0,11.7,85682519.0,126,605,465,,62607.0,,279,21,122573067.0,74,592,547
1,28641.0,117,4,272.0,50.7422222222,266,2911964.0,115,,8.2038888889,101810935.0,20,291,421,6532011.0,215963.0,35708.0,155,85,130152103.0,70,460,627
1,1669.0,558,4,40.0,54.1825,286,6551689.0,5,3329.0,7.8852777778,101806951.0,124,320,330,1056025.0,1157962.0,27498.0,167,149,133719208.0,310,145,70
1,9785.0,506,4,129.0,51.4333333333,578,6548745.0,180,,12.3833333333,101822375.0,520,549,599,14730250.0,444743.0,4519.0,695,195,249402839.0,456,576,368
1,6472.0,711,4,285.0,49.25,631,3249067.0,140,8001.0,7.25,1125375889.0,248,598,640,,62579.0,,462,98,124912280.0,0,591,105
1,14045.0,382,4,127.0,49.9623611111,33,6557718.0,38,,8.9532638889,101813415.0,153,37,32,6432002.0,452387.0,64832.0,51,94,158318185.0,130,367,645
1,6433.0,154,3,334.0,51.08,344,3221122.0,141,11043.0,8.0,1125325991.0,260,517,556,,1891506.0,,247,170,143200858.0,0,169,47
1,101926.0,71,4,226.0,51.1666666667,166,3207172.0,103,10935.0,9.1,101810117.0,259,184,217,6635009.0,443585.0,34549.0,114,195,143200739.0,223,44,767
1,17881.0,59,4,138.0,48.6952777778,125,6558040.0,140,1519.0,8.135,101761895.0,188,136,186,8216007.0,1188919.0,77815.0,87,120,125554365.0,192,400,473
1,12465.0,528,4,330.0,50.9663888889,248,6550758.0,62,,13.2780555556,101823389.0,493,271,294,14522210.0,415999.0,9603.0,760,35,247443071.0,285,455,732
1,6994.0,118,4,337.0,51.0333333333,267,2911909.0,103,13157.0,8.9666666667,101810123.0,321,292,311,6635013.0,443593.0,35114.0,390,195,131787879.0,297,138,769
1,94847.0,698,4,27.0,52.79057,242,6547592.0,98,,12.3682,1125843159.0,0,265,288,12063112.0,1327477.0,16845.0,7,195,316739404.0,279,350,299
1,55256.0,311,4,141.0,49.4411111111,762,6557911.0,44,3389.0,8.18,101815721.0,236,733,775,7332046.0,1249959.0,67157.0,446,104,168840709.0,572,311,535
1,204.0,468,0,38.0,51.2311444444,163,2934246.0,37,390.0,6.7723805556,101748671.0,60,180,549,5111000.0,62539.0,40210.0,110,162,130105886.0,10,115,779
1,6190.0,201,4,9.0,52.6333333333,416,3249083.0,68,2625.0,14.1333333333,1125375927.0,313,464,162,,318248.0,,574,7,240513687.0,0,216,25
1,402.0,495,4,43.0,52.5263888889,215,6550954.0,140,48593.0,11.3925,101819875.0,275,237,260,15081135.0,1285598.0,39638.0,528,23,132673611.0,96,49,559
1,418.0,739,4,440.0,50.4166666667,172,6550997.0,82,12921.0,10.9166666667,101824477.0,499,190,223,16069012.0,1266455.0,98673.0,115,43,248057448.0,76,421,718
1,57340.0,320,4,433.0,49.7833333333,797,3207007.0,65,,11.2666666667,101827093.0,0,768,801,9474176.0,1080445.0,91346.0,447,195,122615321.0,598,325,250
1,13873.0,800,4,228.0,49.05,810,6555537.0,91,,8.9333333333,101760887.0,92,781,811,8125108.0,410519.0,74374.0,555,195,144261881.0,606,653,205
1,3835.0,763,4,54.0,51.9819444444,714,2823590.0,197,5331.0,7.7855555556,101809085.0,0,691,734,5570044.0,152290.0,48291.0,320,164,159850553.0,547,37,523
1,5001.0,484,4,76.0,51.74531,194,6550656.0,140,11454.0,14.647802,101821135.0,298,215,242,12071076.0,1322605.0,3149.0,126,4,154944664.0,94,664,512
1,,0,3,,49.490404,752,,140,,9.773054,,0,790,765,,2966377.0,,782,195,,0,350,795
1,10784.0,440,4,337.0,49.5216666667,112,6558047.0,129,133.0,9.3233333333,101812993.0,0,122,174,8225014.0,403730.0,74722.0,86,126,135458151.0,188,101,634
1,15513.0,427,4,110.0,52.0116666667,95,6557421.0,88,14870.0,10.1319444444,101809183.0,172,103,152,3254008.0,1168919.0,31167.0,70,190,167810282.0,178,46,445
1,,0,3,,,534,,140,,,,0,790,542,,2952606.0,,782,195,,0,350,795
1,,332,4,52.0,52.538547,565,6547611.0,127,,13.816893,101756037.0,0,533,588,12064380.0,55781.0,15345.0,714,7,234795948.0,445,251,668
1,6315.0,787,3,257.0,51.1885416667,785,3220999.0,55,9242.0,10.0533333333,1125375519.0,233,757,340,,62586.0,,347,78,150203085.0,0,643,102
1,,27,3,,52.262778,21,,140,,12.286667,,397,790,20,,946003.0,14793.0,656,195,238756608.0,0,350,430
1,1459.0,0,4,152.0,51.1947222222,231,6549239.0,21,,11.8716666667,101821937.0,0,253,279,15084170.0,2403779.0,6667.0,774,195,234402974.0,269,350,544
1,835.0,317,4,185.0,51.2833333333,782,6548792.0,180,9124.0,12.95,101822387.0,0,754,793,14730330.0,535245.0,4779.0,507,195,130386442.0,591,642,348
1,6044.0,589,4,351.0,50.5602777778,362,3220991.0,115,5328.0,8.5001388889,1125375479.0,44,392,347,,62368.0,,201,85,168313891.0,0,491,94
1,,351,3,312.0,51.17,593,2892513.0,140,,9.42,,171,363,609,,286675.0,,401,74,234476393.0,0,19,65
1,346.0,279,4,19.0,52.8666666667,674,6551241.0,169,,11.75,101819969.0,0,644,697,15090520.0,1284745.0,39615.0,436,22,135516770.0,515,64,611
1,,0,3,,,534,,140,,,,0,790,542,,2959873.0,,782,195,,0,350,795
