ViafId,GeoNamesId,CommonsCategory,OpenStreetMapRelationId,ArchInformLocationId,WhosOnFirstId,AssociatedPeopleCategory,MusicBrainzAreaId,NationalLibraryOfIsraelJ9uId,OfficialWebsite,CountryName,StoreNorskeLeksikonId,BirthsCategory,MainCategory,FreebaseId,LibraryOfCongressAuthorityId,CoatOfArmsImage,INaturalistPlaceId
168362131.0,2648997.0,127,,44791.0,,414,138,9.870075600848051e+17,0,60,174,314,128,6,331,236,
128483535.0,3220793.0,213,2806390.0,2613.0,1125375285.0,292,241,9.870075644194052e+17,104,19,174,314,366,86,309,346,98362.0
158430860.0,2706766.0,154,935560.0,,,126,62,9.870075332500051e+17,84,54,174,314,155,203,378,77,44940.0
315126489.0,830708.0,119,38092.0,16166.0,85683073.0,305,404,9.870075342876051e+17,184,17,67,66,385,150,403,328,49282.0
139542019.0,648901.0,216,2273016.0,48331.0,907198887.0,175,176,9.870075620870052e+17,228,17,302,121,213,87,98,212,
312796170.0,3221125.0,29,62646.0,382.0,101748767.0,42,329,9.870075572582052e+17,277,19,18,15,28,46,158,128,98543.0
148388212.0,5125771.0,239,8398124.0,3603.0,421205771.0,194,56,9.870075573247052e+17,17,61,155,133,237,320,205,282,53762.0
2.2291572265932853e+21,7286846.0,323,1684746.0,14450.0,1126044035.0,414,241,,172,55,174,184,323,368,0,32,
152441965.0,727696.0,329,,,101796225.0,262,241,9.870075526062052e+17,143,9,174,189,329,257,194,149,
139629960.0,2784069.0,453,898562.0,8231.0,101754299.0,414,371,9.870075578874052e+17,431,6,174,314,450,16,343,356,
154758959.0,2953481.0,19,62611.0,2695.0,85682567.0,34,117,9.870075502952051e+17,266,19,12,9,20,374,131,167,12870.0
126609525.0,2984114.0,340,36458.0,658.0,101751377.0,263,243,9.870075318288051e+17,189,18,220,190,330,329,271,10,
238440038.0,3041733.0,241,2297665.0,48345.0,85667871.0,196,5,9.870075669889052e+17,359,17,156,314,239,101,287,226,10384.0
146588075.0,6453391.0,395,10150658.0,6944.0,1159297103.0,308,403,9.870075550358052e+17,408,36,259,227,388,31,252,306,40314.0
126120141.0,3277605.0,40,2528142.0,2296.0,85632609.0,4,380,9.870075548930052e+17,73,7,26,19,39,29,256,64,8268.0
240182577.0,6453405.0,202,405981.0,3705.0,1159296703.0,165,63,,344,36,131,114,203,40,0,204,40419.0
143079995.0,2964180.0,130,1390623.0,,101751743.0,108,328,9.870075574826052e+17,310,40,81,73,131,401,398,165,
128747843.0,5809844.0,369,237385.0,2022.0,101730401.0,288,18,9.870075595173052e+17,402,61,238,209,360,336,73,292,
134835052.0,3221011.0,45,62531.0,343.0,101748797.0,54,133,9.870075573889052e+17,284,19,32,24,44,338,13,131,29479.0
135462352.0,5133273.0,321,369519.0,3605.0,421205767.0,255,106,9.870075573103052e+17,142,61,211,182,321,321,261,236,
237298336.0,7285212.0,25,1682378.0,1499.0,101748453.0,40,339,9.870075310769052e+17,271,55,17,14,26,332,108,338,
189116956.0,2921044.0,133,51477.0,2979.0,85633111.0,111,200,9.870075597787052e+17,297,19,286,75,134,174,210,73,7207.0
168830626.0,2017370.0,349,60189.0,3034.0,85632685.0,400,47,9.870075309815052e+17,12,42,227,195,340,255,363,57,7161.0
143052820.0,633222.0,429,,,907198615.0,335,314,9.870075595192051e+17,250,17,191,246,425,200,72,323,
130205072.0,632979.0,431,1855926.0,537.0,907199149.0,337,369,9.870075622860051e+17,419,17,299,248,427,61,297,325,
152439461.0,5018739.0,32,136670.0,1915.0,85969239.0,44,211,9.870075643293052e+17,278,61,174,314,32,447,176,236,
136490683.0,3070544.0,251,437559.0,7610.0,101841001.0,202,411,9.870075405504051e+17,113,13,162,140,249,216,401,229,
159473236.0,2721357.0,31,54413.0,17000.0,85688383.0,414,283,9.870075644218052e+17,93,54,174,17,31,394,308,21,11997.0
141931875.0,2673723.0,396,398021.0,,,414,193,9.870075551002052e+17,16,54,174,314,391,179,317,308,44985.0
128033492.0,656659.0,169,1724821.0,,907199567.0,139,397,9.870075551295052e+17,330,17,68,314,170,159,314,183,
139829985.0,831041.0,363,2000361.0,16158.0,85683095.0,283,321,9.870075379532051e+17,155,17,235,203,354,163,396,280,30126.0
138610761.0,628152.0,149,70676.0,,,122,241,,9,5,174,314,150,373,9,39,15187.0
126683232.0,4432670.0,207,1833631.0,19697.0,102083165.0,170,323,9.870075620257052e+17,103,61,174,117,208,414,284,236,641.0
138364783.0,4487042.0,324,179052.0,1964.0,85980569.0,257,99,9.870075503270052e+17,244,61,214,185,324,357,138,236,
159421741.0,2300660.0,134,192781.0,6145.0,85632189.0,14,306,9.870075481854052e+17,77,20,85,76,135,175,188,74,7228.0
234536747.0,4927537.0,435,127427.0,40181.0,85942401.0,342,318,9.870075620713052e+17,44,61,174,252,432,441,217,236,
143075287.0,2658370.0,62,1687730.0,2927.0,85682269.0,324,326,9.870075620407052e+17,171,55,279,285,408,397,262,351,12672.0
142967242.0,294801.0,143,,3129.0,421168693.0,117,120,9.870075642388051e+17,83,24,89,80,145,346,106,75,
159635910.0,3337492.0,234,224457.0,5839.0,85687301.0,189,338,9.870074893166052e+17,180,38,62,131,230,116,2,249,11617.0
155935669.0,637220.0,371,2216875.0,530.0,101839175.0,289,260,9.870075480558052e+17,403,17,240,210,362,149,185,297,
154818436.0,3220792.0,212,2796980.0,2583.0,1125311755.0,266,241,9.870075598046052e+17,99,19,174,314,334,85,328,345,98356.0
123218899.0,650743.0,203,1855921.0,,,166,261,9.870075600712051e+17,345,17,133,314,204,195,337,205,
130173869.0,830686.0,271,1999428.0,16156.0,85683133.0,219,336,9.870075478125052e+17,131,17,180,151,269,148,0,256,30112.0
315134656.0,11591950.0,269,151164.0,,,217,241,9.870075302398052e+17,0,60,174,314,266,339,0,236,
138362616.0,4684904.0,92,1837698.0,20728.0,102080647.0,82,10,9.870075643466052e+17,296,61,174,54,91,406,112,236,1281.0
140666509.0,830603.0,215,1724359.0,2826.0,85683147.0,174,95,9.870075480686052e+17,351,17,139,120,212,99,182,210,49280.0
159956924.0,6453316.0,418,407754.0,,1159297187.0,327,214,9.870075526354052e+17,417,36,282,314,412,43,36,316,40413.0
242578682.0,3333165.0,219,162353.0,49325.0,1360698995.0,414,241,,352,60,174,314,72,472,0,236,30366.0
137301389.0,2939810.0,84,62430.0,295.0,101748763.0,76,286,9.870075602799052e+17,293,19,49,309,82,430,346,339,98458.0
6.014147727657465e+21,3172391.0,245,40600.0,,,376,296,,46,25,262,314,243,12,0,56,
131970451.0,6155721.0,393,2387995.0,9301.0,101736345.0,306,353,9.870075528148051e+17,167,10,174,225,386,79,306,236,
158824135.0,2759793.0,6,47811.0,,,414,241,,263,33,174,314,137,218,0,336,17309.0
226733401.0,6542153.0,8,42414.0,1071.0,101752629.0,28,248,9.870075524924051e+17,54,25,174,306,8,422,195,4,
137159957.0,3077311.0,89,51684.0,3051.0,85633105.0,10,122,9.870075652515052e+17,295,13,283,276,87,92,355,121,8264.0
244543122.0,633680.0,421,,535.0,907198909.0,331,262,9.870075643336051e+17,248,17,324,305,416,317,171,317,
241235425.0,592170.0,150,350585.0,42681.0,85683021.0,414,264,9.870075651117052e+17,15,16,92,84,151,136,357,159,10549.0
155945422.0,655195.0,181,569407.0,506.0,907199265.0,149,401,9.870075527829052e+17,335,17,114,102,182,90,248,189,
153591826.0,660129.0,113,36097.0,497.0,101748415.0,96,144,9.870075595223052e+17,302,17,72,64,115,315,69,158,
4.2145424147286794e+19,8521529.0,13,1276672.0,,,414,241,,26,57,174,314,14,298,0,236,106472.0
144908223.0,5323810.0,7,253985.0,21666.0,85923167.0,26,191,9.870075643500051e+17,24,61,4,4,6,392,105,236,
4.881458579250231e+20,2639996.0,304,127167.0,4791.0,101750307.0,249,182,,132,60,205,314,304,253,0,47,
151457767.0,3337386.0,449,54367.0,17003.0,85688411.0,355,238,9.870074989501052e+17,186,54,309,262,446,443,391,334,13234.0
125506010.0,656131.0,175,1855918.0,,907199069.0,145,400,9.870075528428051e+17,223,17,109,99,176,62,291,254,
140928827.0,830667.0,274,1724360.0,16170.0,85683143.0,220,126,9.870074825454052e+17,381,17,181,154,271,160,4,257,49281.0
125708410.0,6185811.0,465,391455.0,5765.0,85682095.0,368,229,9.870075550787052e+17,441,10,319,314,462,291,156,117,13337.0
150642325.0,3083829.0,400,342935.0,1410.0,101752779.0,312,196,9.870075667526052e+17,410,38,264,231,394,275,234,248,18248.0
148933771.0,2661739.0,60,1686649.0,2687.0,85682353.0,27,313,9.870075620083052e+17,264,55,5,284,7,115,296,337,12660.0
122995809.0,5780993.0,358,198770.0,6972.0,101728075.0,278,355,9.870075617913052e+17,404,61,231,200,349,341,94,236,
155945422.0,655195.0,181,569407.0,506.0,907199265.0,149,401,9.870075527829052e+17,335,17,114,102,182,90,248,189,
154758959.0,2953481.0,19,62611.0,2695.0,85682567.0,34,117,9.870075502952051e+17,266,19,12,9,20,374,131,167,12870.0
144314867.0,647732.0,226,,,101815387.0,181,301,9.870075576229052e+17,356,17,174,125,222,184,339,220,
131504893.0,602149.0,423,935646.0,,,332,230,9.870075311604051e+17,179,54,290,314,419,471,374,319,45025.0
125475793.0,5551752.0,9,162018.0,2690.0,85688719.0,29,290,9.870075595313052e+17,204,61,7,5,9,446,61,236,40.0
153553358.0,1496153.0,283,3442814.0,,102012351.0,229,8,9.870075642273052e+17,199,42,193,158,282,367,172,97,
125476363.0,634964.0,406,3579531.0,532.0,907199231.0,317,149,9.870075595167052e+17,411,17,272,312,400,377,74,312,
159457932.0,656688.0,168,2259189.0,502.0,101814019.0,138,236,9.870075505745052e+17,329,17,104,94,169,78,275,182,
144231507.0,6093943.0,284,68841.0,2881.0,85682057.0,230,59,9.870075595300051e+17,377,10,194,159,283,247,66,98,6883.0
152364951.0,617790.0,253,58974.0,6007.0,85633287.0,18,125,9.870075652503052e+17,114,32,164,141,251,232,356,89,10302.0
159459056.0,2673722.0,397,54391.0,2922.0,85688429.0,310,146,9.870075551801052e+17,22,54,260,228,390,445,278,307,9357.0
138972861.0,4896861.0,167,122586.0,2804.0,85688697.0,137,215,9.870075618141052e+17,328,61,103,93,168,209,84,236,35.0
154769497.0,2666218.0,428,54220.0,2281.0,85688439.0,334,198,9.870075550650052e+17,40,54,293,245,424,431,199,320,12026.0
146888379.0,4689810.0,116,,,,414,241,9.870075429877052e+17,216,61,174,314,118,141,0,236,
128192715.0,639853.0,327,452116.0,44908.0,1125898679.0,260,375,9.870074657634052e+17,388,17,216,187,327,156,393,271,
127308649.0,3026204.0,74,1536593.0,6787.0,101829289.0,71,359,9.870075667119052e+17,42,18,174,42,69,210,270,11,
136077614.0,3182163.0,309,44996.0,2336.0,85685249.0,414,141,9.870075366573052e+17,135,25,15,314,309,211,316,262,33145.0
139544428.0,5392171.0,360,112143.0,1868.0,85922347.0,280,394,9.870075503294052e+17,153,61,233,201,351,340,137,236,
139487232.0,7290660.0,58,295355.0,,,414,241,,287,60,174,314,70,472,37,236,
133694435.0,3042058.0,222,1155955.0,2782.0,85633267.0,414,310,9.870075641939052e+17,354,30,144,300,218,223,225,304,8263.0
138220682.0,1835848.0,372,2297418.0,3175.0,85673185.0,290,255,9.870075642311052e+17,157,50,241,211,363,376,109,218,11005.0
151284267.0,4094163.0,419,110972.0,39830.0,85914551.0,328,27,9.870075621719052e+17,176,61,174,314,413,432,283,236,
272971055.0,6453388.0,361,406078.0,42428.0,1159297543.0,281,297,,398,36,234,202,352,37,0,279,40047.0
138671690.0,1085593.0,103,88574.0,44844.0,85688927.0,374,275,9.870075334671052e+17,69,49,65,278,105,112,399,236,8872.0
123122777.0,3023423.0,90,7424.0,2735.0,85683563.0,79,347,,292,18,52,52,88,403,12,13,30150.0
156148995.0,830704.0,298,1701741.0,16159.0,85683099.0,243,25,9.870074966132051e+17,130,17,19,172,298,152,5,255,30125.0
131349107.0,537148.0,209,1020363.0,,,172,241,9.870075549178052e+17,11,42,174,314,210,301,200,42,42011.0
141931875.0,2673723.0,396,398021.0,,,414,193,9.870075551002052e+17,16,54,174,314,391,179,317,308,44985.0
139544428.0,5392171.0,360,112143.0,1868.0,85922347.0,280,394,9.870075503294052e+17,153,61,233,201,351,340,137,236,
136116420.0,636174.0,384,2525698.0,,,298,244,9.870075671204051e+17,407,17,174,314,376,199,342,303,
148933771.0,2661739.0,60,1686649.0,2687.0,85682353.0,27,313,9.870075620083052e+17,264,55,5,284,7,115,296,337,12660.0
147680367.0,5332921.0,57,165475.0,2810.0,85688637.0,64,263,9.870075595203052e+17,286,61,41,34,56,96,70,236,14.0
148945439.0,4692559.0,126,6579857.0,42517.0,85811845.0,105,316,9.870075504619052e+17,74,61,174,314,127,14,303,236,
157208228.0,6555606.0,333,22027.0,,1125282939.0,414,241,9.870075650904051e+17,149,19,174,314,189,67,347,236,
138220682.0,1835848.0,372,2297418.0,3175.0,85673185.0,290,255,9.870075642311052e+17,157,50,241,211,363,376,109,218,11005.0
130778640.0,4180439.0,14,119557.0,1812.0,85936429.0,31,58,9.870075549515052e+17,265,61,10,6,15,15,53,236,6990.0
136663409.0,5317058.0,409,110833.0,1780.0,85917469.0,320,291,9.870075595312051e+17,412,61,174,314,403,435,62,236,8676.0
134323558.0,4156404.0,129,118870.0,9879.0,85932213.0,107,330,9.870075572492051e+17,49,61,174,72,130,438,161,236,
134799521.0,2655095.0,42,130884.0,5876.0,101750305.0,51,358,9.870075526065052e+17,35,60,28,21,41,28,193,26,
159434258.0,2685867.0,475,940675.0,16994.0,85688409.0,397,64,9.870075617966052e+17,68,54,330,293,472,463,92,365,12003.0
137301389.0,2939810.0,84,62430.0,295.0,101748763.0,76,286,9.870075602799052e+17,293,19,49,309,82,430,346,339,98458.0
128995794.0,4460162.0,69,179860.0,9005.0,85980563.0,68,303,9.870075525245052e+17,174,61,44,38,65,381,143,236,
226733401.0,6542153.0,8,42414.0,1071.0,101752629.0,28,248,9.870075524924051e+17,54,25,174,306,8,422,195,4,
9.914857050352432e+19,6457369.0,264,1457525.0,,,414,241,,0,18,174,314,474,294,0,236,
6.145602330301361e+18,830682.0,390,1702263.0,16167.0,85683113.0,303,111,9.870075582193052e+17,215,17,270,223,382,161,402,161,30127.0
156885842.0,7872218.0,452,86540.0,11164.0,101754159.0,358,241,,195,3,174,314,449,201,0,1,
126078121.0,2403846.0,374,192777.0,6057.0,85632467.0,407,70,9.870075597813052e+17,247,45,244,213,365,266,208,107,7487.0
180363010.0,4560349.0,296,188022.0,1993.0,101718083.0,240,17,9.870075525413052e+17,129,61,201,169,295,337,26,291,125337.0
148983267.0,2938912.0,331,286590.0,,,414,241,9.870075647448051e+17,151,19,174,314,92,65,333,236,
151720959.0,2925533.0,122,62400.0,315.0,85796795.0,102,28,9.870075572522052e+17,217,19,77,68,123,165,159,340,98470.0
126093597.0,4597040.0,385,224040.0,4144.0,85688683.0,299,269,9.870075549543052e+17,400,61,253,219,377,274,51,236,43.0
133700291.0,2646057.0,171,,786.0,101750447.0,141,189,9.870075645220051e+17,89,60,106,314,172,424,267,40,
131353567.0,558418.0,140,,4781.0,102016607.0,114,166,9.870075667452051e+17,14,42,86,314,142,3,235,38,41651.0
133849553.0,2698726.0,204,935626.0,,,167,299,9.870075311622052e+17,101,54,134,314,205,436,373,206,44856.0
160384050.0,2676207.0,403,54386.0,14962.0,85688419.0,314,92,9.870075669723052e+17,60,54,267,233,397,466,0,310,13236.0
134323558.0,4156404.0,129,118870.0,9879.0,85932213.0,107,330,9.870075572492051e+17,49,61,174,72,130,438,161,236,
122565375.0,661882.0,469,2375170.0,42190.0,85632789.0,391,84,9.870075505417052e+17,260,17,325,290,466,18,289,125,10282.0
149081175.0,2712409.0,141,278620.0,,,115,217,9.870075332503052e+17,76,54,174,314,143,455,376,170,44844.0
155935669.0,637220.0,371,2216875.0,530.0,101839175.0,289,260,9.870075480558052e+17,403,17,240,210,362,149,185,297,
122565375.0,661882.0,469,2375170.0,42190.0,85632789.0,391,84,9.870075505417052e+17,260,17,325,290,466,18,289,125,10282.0
143678804.0,830709.0,430,37355.0,16162.0,85683067.0,336,223,,182,17,189,247,426,176,0,324,30121.0
155929774.0,6360186.0,217,340783.0,6399.0,101748161.0,176,136,9.870075526142052e+17,106,52,141,122,214,27,145,43,
124479972.0,2620423.0,156,1927508.0,16139.0,1159297725.0,128,233,9.870075309377052e+17,85,15,97,314,157,11,365,178,98693.0
137209937.0,2667401.0,417,935531.0,,,414,24,9.870075620528051e+17,175,54,174,314,411,451,220,315,44962.0
132492415.0,3247447.0,221,62449.0,403.0,101748641.0,177,307,9.870075573780051e+17,353,19,143,314,217,45,14,139,98563.0
155870729.0,2761369.0,439,109166.0,1385.0,85681667.0,346,272,9.870075548061052e+17,433,3,315,256,436,347,40,357,10471.0
145606165.0,3337385.0,377,54409.0,16999.0,85688377.0,295,354,9.870074989505052e+17,112,54,174,214,369,442,390,300,13235.0
133678665.0,3220989.0,344,62746.0,4700.0,1125375447.0,267,241,9.870075478149052e+17,392,19,174,314,335,75,117,347,98488.0
148983267.0,2938912.0,331,286590.0,,,414,241,9.870075647448051e+17,151,19,174,314,92,65,333,236,
139010753.0,4853828.0,98,128653.0,1838.0,85944061.0,85,73,9.870075480859052e+17,67,61,58,59,97,147,121,287,
138362616.0,4684904.0,92,1837698.0,20728.0,102080647.0,82,10,9.870075643466052e+17,296,61,174,54,91,406,112,236,1281.0
160384050.0,2676207.0,403,54386.0,14962.0,85688419.0,314,92,9.870075669723052e+17,60,54,267,233,397,466,0,310,13236.0
147680367.0,5332921.0,57,165475.0,2810.0,85688637.0,64,263,9.870075595203052e+17,286,61,41,34,56,96,70,236,14.0
154077103.0,5350937.0,125,112443.0,11310.0,85922995.0,104,195,9.870075573543052e+17,218,61,174,70,126,411,163,236,
140725043.0,3061186.0,20,2265296.0,5851.0,101752053.0,35,337,9.870075503045052e+17,267,46,174,10,21,121,242,34,
137319194.0,2634491.0,457,,14446.0,1126041385.0,362,165,9.870075674582052e+17,0,60,313,266,454,94,350,236,
153591826.0,660129.0,113,36097.0,497.0,101748415.0,96,144,9.870075595223052e+17,302,17,72,64,115,315,69,158,
156148995.0,830704.0,298,1701741.0,16159.0,85683099.0,243,25,9.870074966132051e+17,130,17,19,172,298,152,5,255,30125.0
297641816.0,6325494.0,320,2319206.0,3316.0,101737491.0,254,342,9.870075547908051e+17,252,10,210,181,320,425,149,17,
312794257.0,4662168.0,410,161838.0,4795.0,85688701.0,321,396,9.870075620873052e+17,414,61,277,237,404,282,97,236,45.0
134323558.0,4156404.0,129,118870.0,9879.0,85932213.0,107,330,9.870075572492051e+17,49,61,174,72,130,438,161,236,
131362595.0,648953.0,214,2522180.0,,101847009.0,173,128,9.870075597581052e+17,350,17,138,119,211,182,282,211,
144231507.0,6093943.0,284,68841.0,2881.0,85682057.0,230,59,9.870075595300051e+17,377,10,194,159,283,247,66,98,6883.0
140174177.0,2657895.0,65,1690227.0,2960.0,85682309.0,389,162,9.870075572398052e+17,439,55,323,287,60,84,318,355,12678.0
167743789.0,3012805.0,170,7417.0,106.0,85683311.0,140,199,9.870075341289052e+17,331,18,105,95,171,404,301,16,30159.0
312739635.0,4140963.0,455,5396194.0,2020.0,85931779.0,360,271,9.870075548080051e+17,208,61,312,264,452,437,39,295,7643.0
123159724.0,2664441.0,448,935588.0,,,354,74,9.870075667501052e+17,185,54,308,314,445,289,230,333,45046.0
156603866.0,3221121.0,159,62402.0,5924.0,1125325985.0,131,241,9.870075480840051e+17,87,19,174,314,160,50,122,135,98529.0
144435830.0,2699767.0,91,52834.0,9055.0,85688447.0,80,232,9.870074989512051e+17,193,54,174,53,89,448,389,145,8898.0
8.191487536786413e+20,,350,,,,386,241,9.870075572412051e+17,0,43,174,281,341,322,162,214,
128544491.0,719819.0,160,21335.0,3056.0,85633237.0,15,80,9.870075618085052e+17,231,21,291,89,161,202,83,80,7399.0
140928827.0,830667.0,274,1724360.0,16170.0,85683143.0,220,126,9.870074825454052e+17,381,17,181,154,271,160,4,257,49281.0
132508096.0,4684888.0,93,6571629.0,2002.0,101724385.0,81,362,9.870075549507052e+17,61,61,53,55,90,342,55,305,
147680367.0,5332921.0,57,165475.0,2810.0,85688637.0,64,263,9.870075595203052e+17,286,61,41,34,56,96,70,236,14.0
142519565.0,524894.0,254,102269.0,1448.0,85688085.0,204,383,9.870075478138052e+17,364,42,165,142,252,230,118,90,97179.0
302145294.0,3337496.0,302,130975.0,8487.0,85687267.0,247,294,9.870075505421052e+17,197,38,204,174,302,410,288,250,11621.0
122565375.0,661882.0,469,2375170.0,42190.0,85632789.0,391,84,9.870075505417052e+17,260,17,325,290,466,18,289,125,10282.0
3.19145857930123e+20,4930956.0,41,2315704.0,1897.0,85950361.0,50,349,9.870075595187052e+17,47,61,27,20,40,70,78,236,
143061561.0,2766818.0,359,86538.0,1355.0,1175610443.0,279,373,9.870075620825052e+17,166,3,232,304,350,307,169,0,14929.0
245823073.0,2802035.0,26,391751.0,15599.0,101755571.0,41,67,9.870075550819052e+17,272,6,174,314,27,17,0,8,
240795696.0,3249068.0,339,62651.0,2594.0,1125375893.0,273,241,,390,19,174,314,345,77,0,350,98605.0
150080872.0,2666199.0,427,,1475.0,101752313.0,333,114,9.870075548060051e+17,181,54,292,244,423,286,41,321,
315126489.0,830708.0,119,38092.0,16166.0,85683073.0,305,404,9.870075342876051e+17,184,17,67,66,385,150,403,328,49282.0
135958350.0,2623032.0,97,50046.0,2978.0,85633121.0,11,110,9.870075548070052e+17,65,27,54,58,96,391,46,234,8051.0
142063372.0,2676222.0,402,296292.0,,,414,206,9.870075311168051e+17,160,54,266,314,396,456,383,309,44852.0
158878119.0,2763265.0,28,106250.0,14641.0,,330,241,,117,3,174,314,415,350,352,236,14903.0
158630673.0,521118.0,263,956596.0,,890482139.0,212,208,9.870074848542052e+17,7,42,174,147,261,267,395,236,43384.0
315951683.0,,256,4850450.0,46182.0,,193,241,,80,18,167,314,235,472,0,236,
136191670.0,2700801.0,195,935541.0,,,414,142,9.870075331239052e+17,225,54,127,314,197,293,368,201,44905.0
138972861.0,4896861.0,167,122586.0,2804.0,85688697.0,137,215,9.870075618141052e+17,328,61,103,93,168,209,84,236,35.0
124362331.0,8436572.0,388,7539760.0,38590.0,1126018371.0,302,274,9.870075667958052e+17,165,61,174,314,380,127,310,236,
150068172.0,3220990.0,460,62496.0,325.0,101748579.0,364,1,9.870075573736051e+17,434,19,316,268,457,313,16,144,98494.0
146566329.0,4398678.0,249,161638.0,2848.0,85688661.0,201,26,9.870075547940051e+17,362,61,161,139,247,233,58,88,28.0
134864542.0,203312.0,94,192795.0,6163.0,85632643.0,12,308,9.870075481884051e+17,0,14,56,277,93,292,187,122,7054.0
1.15685846974978e+18,3230000.0,342,2528145.0,,,264,289,9.870075475421052e+17,0,7,221,314,332,120,386,296,12249.0
125542222.0,1845581.0,178,2419946.0,45018.0,890473223.0,414,104,9.870075553695052e+17,91,50,174,314,179,316,330,236,35673.0
317087432.0,830699.0,387,2067231.0,16163.0,85683103.0,301,210,,212,17,269,221,379,158,0,160,30120.0
143678804.0,830709.0,430,37355.0,16162.0,85683067.0,336,223,,182,17,189,247,426,176,0,324,30121.0
159956924.0,6453316.0,418,407754.0,,1159297187.0,327,214,9.870075526354052e+17,417,36,282,314,412,43,36,316,40413.0
148934463.0,2664870.0,446,54223.0,7399.0,85688435.0,352,268,9.870075505787052e+17,152,54,306,260,443,468,274,331,12027.0
157110457.0,4196508.0,128,975368.0,18628.0,102083603.0,106,71,9.870075668656051e+17,75,61,174,71,129,421,228,236,690.0
167233507.0,3337493.0,476,224458.0,2497.0,85687261.0,398,405,,109,38,332,294,473,119,0,252,97138.0
159726427.0,651301.0,198,1855924.0,49798.0,907198985.0,162,30,9.870075403828051e+17,226,17,128,111,200,196,397,231,
157108542.0,3220752.0,210,62536.0,2504.0,1125375157.0,190,241,9.870075596156051e+17,348,19,174,314,231,82,214,343,98345.0
140653681.0,2862926.0,233,62771.0,2865.0,85682555.0,188,66,9.870075644392051e+17,369,19,173,130,229,227,298,84,13378.0
124213732.0,6356055.0,21,347950.0,1707.0,101748323.0,36,22,9.870075548129052e+17,268,52,13,11,22,76,42,35,
265566391.0,4407066.0,394,1180533.0,1922.0,85971343.0,307,172,9.870075595198052e+17,20,61,255,226,387,273,71,236,107095.0
167509458.0,2654787.0,47,,46080.0,85785955.0,55,169,9.870075668110052e+17,0,60,174,26,46,413,300,236,
139829985.0,831041.0,363,2000361.0,16158.0,85683095.0,283,321,9.870075379532051e+17,155,17,235,203,354,163,396,280,30126.0
146566329.0,4398678.0,249,161638.0,2848.0,85688661.0,201,26,9.870075547940051e+17,362,61,161,139,247,233,58,88,28.0
130341057.0,2688367.0,267,935447.0,,,215,334,9.870075311627052e+17,119,54,183,314,264,464,372,240,49482.0
158422957.0,2694759.0,224,935467.0,,,179,281,9.870075310762052e+17,107,54,174,314,220,279,366,216,44926.0
315126489.0,830708.0,119,38092.0,16166.0,85683073.0,305,404,9.870075342876051e+17,184,17,67,66,385,150,403,328,49282.0
148299018.0,3060972.0,44,1702499.0,1671.0,1108800123.0,53,370,9.870075549258052e+17,36,46,31,23,43,24,198,36,
146210387.0,2641364.0,273,156393.0,4939.0,,221,69,9.870075618022052e+17,0,60,177,153,272,243,90,44,8475.0
124343663.0,2762300.0,444,74942.0,2948.0,85681649.0,350,364,9.870075621802052e+17,255,3,305,259,441,23,263,330,10470.0
153145963.0,2905330.0,157,62650.0,2797.0,85682531.0,129,36,9.870075644818052e+17,221,19,98,88,158,304,315,78,12875.0
238954664.0,6558157.0,343,2772661.0,189.0,101748489.0,265,34,9.870075667302052e+17,391,19,222,311,333,204,236,349,
312796170.0,3221125.0,29,62646.0,382.0,101748767.0,42,329,9.870075572582052e+17,277,19,18,15,28,46,158,128,98543.0
157108542.0,3220752.0,210,62536.0,2504.0,1125375157.0,190,241,9.870075596156051e+17,348,19,174,314,231,82,214,343,98345.0
268850795.0,6095645.0,293,7478456.0,4221.0,101736123.0,237,309,9.870075525265052e+17,126,10,174,166,291,47,0,236,
146730076.0,6453321.0,258,408166.0,,1159297203.0,207,241,9.870075331237052e+17,367,36,169,314,256,42,369,233,40223.0
240182577.0,6453405.0,202,405981.0,3705.0,1159296703.0,165,63,,344,36,131,114,203,40,0,204,40419.0
153594616.0,3163480.0,2,406106.0,7453.0,85687095.0,22,265,9.870075478072051e+17,200,36,1,0,2,30,127,2,11476.0
246105142.0,6458867.0,54,,42725.0,,414,241,,0,55,174,314,53,369,0,30,98029.0
132493236.0,3068799.0,287,437354.0,41997.0,101748125.0,233,346,9.870075572705052e+17,125,13,195,162,286,143,0,243,
143678804.0,830709.0,430,37355.0,16162.0,85683067.0,336,223,,182,17,189,247,426,176,0,324,30121.0
130168302.0,6252001.0,425,148838.0,3058.0,85633793.0,0,112,9.870072691397052e+17,418,61,287,283,421,299,24,168,1.0
204974159.0,8334607.0,86,,,101751943.0,77,227,,243,41,50,49,84,97,0,270,103405.0
131353567.0,558418.0,140,,4781.0,102016607.0,114,166,9.870075667452051e+17,14,42,86,314,142,3,235,38,41651.0
132578391.0,3333230.0,117,1920842.0,42384.0,1360698865.0,99,388,,72,60,174,314,119,60,0,236,30464.0
151457767.0,3337386.0,449,54367.0,17003.0,85688411.0,355,238,9.870074989501052e+17,186,54,309,262,446,443,391,334,13234.0
159574163.0,3247443.0,201,62442.0,2621.0,1125418097.0,309,241,9.870075675428051e+17,100,19,174,314,389,48,353,138,98574.0
237828069.0,6453341.0,470,406858.0,,1159297219.0,392,331,9.870075549461052e+17,202,36,326,291,467,453,152,360,40161.0
162109487.0,3099424.0,132,,12461.0,101752275.0,110,406,9.870075573251052e+17,21,38,84,74,133,181,204,247,18120.0
