Viaf_Id,Gnd_Id,Official_Website,Freebase_Id,Library_Of_Congress_Authority_Id,Latitude,Longitude,Commons_Category,World_Cat_Identities_Id_Superseded,Id_Ref_Id,Main_Category,National_Library_Of_Israel_J9u_Id,Nl_Cr_Aut_Id,Quora_Topic_Id
148940937.0,903,466,577,742,20.0,73.7833333333,828,0,541,777,9.870075550020051e+17,0,581
133708378.0,1113,0,727,741,-32.2522222222,24.5405555556,443,0,541,415,9.870075550106052e+17,0,313
157232346.0,1096,0,280,1138,51.578,-3.218,218,585,541,207,9.870075649984051e+17,0,606
154243849.0,773,177,29,100,27.7427777778,-97.4019444444,303,40,541,283,9.870075526514052e+17,0,213
163480438.0,133,896,375,457,50.5833333333,8.6666666667,431,238,541,402,9.870072617594052e+17,363,307
167320322.0,286,634,1213,89,39.47,-0.3763888889,1262,0,76,1184,9.870075525423052e+17,343,901
123708243.0,39,911,609,510,60.1708333333,24.9375,496,269,327,464,9.870072624164051e+17,252,347
126687072.0,664,0,198,751,19.0833333333,74.7333333333,20,0,541,20,9.870075575741052e+17,0,19
131376549.0,8,375,512,832,6.9,79.9163888889,1127,435,541,1057,9.870075645017052e+17,0,606
153772068.0,910,277,868,1179,52.6166666667,38.4666666667,1350,0,541,1265,9.870075402003052e+17,397,606
155974880.0,998,0,1150,894,15.3,-61.3833333333,1026,465,541,962,9.870075526914052e+17,723,733
128990173.0,1113,637,186,152,42.2494,-78.7997,676,69,541,1293,9.870075595348051e+17,0,606
158266506.0,278,607,983,309,41.7225,44.7925,1190,0,106,1117,9.870075503274052e+17,425,854
134077325.0,596,769,1196,1220,56.1166,-3.9369,1145,0,541,1073,9.870075642214052e+17,610,606
144289056.0,760,834,162,927,41.6841666667,-71.2686111111,193,484,541,184,9.870075669209052e+17,0,140
261897860.0,354,93,1273,403,-34.9275,138.6,16,209,127,16,9.870075642282052e+17,497,16
237298336.0,81,823,1036,223,46.94798,7.44743,141,0,97,132,9.870075310769052e+17,111,100
312793147.0,246,758,827,103,56.9475,24.1069444444,1011,0,541,946,9.870075526348051e+17,192,721
227690782.0,553,586,1200,242,50.9066666667,-1.4044444444,1121,117,159,1051,9.870075643400051e+17,729,806
146709504.0,821,0,941,0,-11.1822222222,28.8833333333,729,586,541,1293,,0,606
134855318.0,176,382,605,250,51.7372222222,36.1872222222,630,123,407,596,9.870075478119052e+17,649,450
176452871.0,1113,0,499,0,58.1794432064,13.9599322607,1208,656,541,1134,,0,606
133774231.0,710,0,240,1051,51.986,-2.136,1198,0,541,1125,9.870075601520051e+17,615,606
130437026.0,1113,0,539,1199,53.0,-1.122,59,612,541,1293,9.870074895686052e+17,0,606
136480949.0,1113,0,952,1252,1.1133333333,44.0302777778,102,0,541,1293,9.870075403567052e+17,0,606
127830615.0,578,594,429,273,-33.9366666667,18.8613888889,1144,135,404,1072,9.870075478070052e+17,557,606
158294015.0,897,0,730,762,11.6666666667,92.75,949,0,541,889,9.870075574568051e+17,0,606
124213732.0,73,815,131,121,41.3825,2.1769444444,103,0,32,96,9.870075548129052e+17,104,72
134273104.0,496,234,166,301,43.55,10.3166666667,678,150,36,639,9.870072647748051e+17,454,485
140706459.0,49,689,1128,203,5.5333333333,-0.2166666667,11,95,152,11,9.870075617925052e+17,455,10
236141003.0,1043,72,735,0,51.3269444444,26.6330555556,1080,0,541,1015,9.870075269031052e+17,65,606
139170218.0,101,300,1091,302,10.5,-66.9333333333,231,615,182,218,9.870075503376051e+17,119,165
136031932.0,79,505,1257,312,-19.9280555556,-43.9419444444,133,156,541,125,9.870075503195052e+17,445,95
140713831.0,342,951,881,157,35.6894444444,139.6916666667,1219,198,219,1144,9.870075596350052e+17,0,870
131332115.0,463,443,632,98,50.7736111111,14.1961111111,362,0,541,338,9.870075526523052e+17,128,227
133690050.0,1041,619,78,468,52.2675,-9.6962,1230,0,541,1154,9.870075549271052e+17,0,606
128323403.0,2,453,724,1196,49.9884492517,17.4647590148,196,610,541,187,9.870074654935052e+17,114,606
138912663.0,438,340,611,181,29.7627777778,-95.3830555556,512,84,314,480,9.870075618188051e+17,707,358
155608529.0,306,0,413,0,11.595,43.1480555556,337,0,236,315,9.870114101305052e+17,0,606
145642722.0,19,0,823,25,19.7475,96.115,834,0,533,782,9.870075707106052e+17,0,584
125326066.0,4,0,738,1062,18.2208333333,-63.0516666667,1201,0,541,1128,9.870075578574052e+17,0,606
312565158.0,330,130,83,248,39.90403,116.407526,123,678,143,115,9.870075478146052e+17,182,86
154759119.0,97,698,925,295,47.4983333333,19.0408333333,203,0,244,193,9.870072592791052e+17,117,146
136043805.0,661,831,668,516,51.5888888889,4.7758333333,182,273,541,173,9.870075596191052e+17,0,130
154760598.0,207,57,1054,335,53.902246,27.561837,772,0,541,726,9.870075526183052e+17,285,545
154757441.0,382,1057,233,216,51.4816666667,-3.1791666667,232,0,229,219,9.870075643542052e+17,0,166
131337083.0,1026,58,701,255,11.75,79.75,311,0,541,1293,9.870075478010052e+17,608,218
122530980.0,80,822,46,156,52.5166666667,13.3833333333,140,72,266,131,9.870075595303052e+17,110,99
154775061.0,339,588,139,562,43.51,16.44,1125,0,111,1055,9.870075480307052e+17,205,807
141894704.0,412,0,1229,503,13.4530555556,-16.5775,98,0,423,94,9.870075573280051e+17,438,70
131376549.0,8,375,512,832,6.9,79.9163888889,1127,435,541,1057,9.870075645017052e+17,0,606
145395772.0,489,220,1138,84,-25.9152777778,32.5763888889,732,31,165,690,9.870075478555052e+17,0,523
3.0681561332094583e+21,723,200,571,745,32.295,-64.7830555556,476,0,529,444,9.870075551560051e+17,0,334
148901753.0,944,471,273,82,52.8632,-8.1995,838,29,541,786,9.870075619475052e+17,0,587
147684646.0,174,726,177,171,55.6761111111,12.5688888889,300,78,541,280,9.870075596504051e+17,148,211
170087304.0,446,0,713,314,-8.8383333333,13.2344444444,689,158,156,649,9.870075526359052e+17,538,491
125490728.0,124,1051,835,502,50.3380555556,7.7105555556,80,262,302,77,9.870075573395052e+17,0,606
261467287.0,323,731,710,99,51.5072222222,-0.1275,680,39,202,641,9.870075526519052e+17,159,487
147740730.0,749,0,1025,384,39.0166666667,125.7475,976,0,541,914,9.870075596355052e+17,419,689
137265966.0,1015,352,449,984,23.1666666667,79.9333333333,536,0,541,504,9.870075646248051e+17,13,606
134910711.0,714,381,500,930,57.8723451698,11.9757847612,629,486,541,595,9.870075669164051e+17,26,449
145560177.0,1113,0,972,1152,7.7,27.9833333333,1301,592,541,1221,9.870075676914052e+17,0,606
144307231.0,1113,0,229,990,51.5821,0.7065,1018,0,541,954,9.870075553575052e+17,0,606
132547702.0,724,25,329,805,54.15,-4.4775,343,0,541,320,9.870075552786052e+17,0,245
152694186.0,1113,0,353,1197,52.9711111111,-1.3091666667,526,0,541,493,9.870074758240051e+17,0,367
158212776.0,55,691,1248,92,52.3727777778,4.8936111111,39,36,541,38,9.870075525398052e+17,102,32
239973150.0,1113,0,938,0,-5.566667,12.2,217,0,541,206,,33,606
145400098.0,99,512,926,116,44.4133611111,26.0977777778,202,0,34,192,9.870075548069052e+17,118,145
126665196.0,1113,0,1386,411,51.81231,5.247,1355,214,541,1293,,682,960
131337374.0,64,807,1116,266,-25.3,-57.6333333333,67,0,93,65,9.870075480802052e+17,1,50
126752226.0,500,0,717,1052,54.139,-0.792,720,547,541,680,9.870075600059052e+17,0,606
160461922.0,1064,1031,898,225,59.4372222222,24.745,1181,0,98,1108,9.870075642318052e+17,210,846
151258315.0,188,936,1228,247,-15.4166666667,28.2833333333,696,121,380,656,9.870075478182052e+17,545,498
132307492.0,281,1041,1005,290,43.6044444444,1.4438888889,1227,637,49,1152,9.870075503478052e+17,415,879
154757441.0,382,1057,233,216,51.4816666667,-3.1791666667,232,0,229,219,9.870075643542052e+17,0,166
126662958.0,520,705,1148,381,10.6666666667,-61.5166666667,956,194,541,895,9.870075595044051e+17,0,673
2.3514554249889664e+20,162,929,1024,418,22.5726723,88.3638815,615,7,101,582,9.870074109544051e+17,254,443
127830847.0,634,885,1243,283,50.05,22.0,1037,143,541,972,9.870075480728051e+17,79,743
147764602.0,1113,543,857,760,53.699,-2.291,992,0,541,929,9.870075574636051e+17,0,703
126617434.0,608,380,930,115,17.9713888889,-76.7930555556,601,49,10,568,9.870075548073052e+17,0,428
148905498.0,1113,0,684,86,-28.2333333333,28.3,143,0,541,1293,9.870075502550052e+17,0,101
132286566.0,809,1003,566,909,49.1144444444,-1.0916666667,1048,0,262,981,9.870075575201052e+17,54,606
150098816.0,1113,0,147,513,51.29,-0.75,394,271,541,367,9.870075597771052e+17,0,276
146267734.0,347,1044,907,119,52.23,21.0111111111,1296,50,144,1216,9.870075548062052e+17,215,923
129019373.0,953,893,157,716,26.0769444444,119.2916666667,416,379,321,388,9.870075620243052e+17,10,294
141891036.0,684,435,1012,428,50.03861,15.77916,914,221,541,856,9.870075480536051e+17,180,606
167355723.0,730,1037,890,853,41.3288888889,19.8177777778,1211,0,324,1137,9.870075552523052e+17,493,866
143701962.0,345,868,1100,143,45.6502777778,13.7702777778,1233,63,141,1157,9.870075547988051e+17,212,883
151263342.0,871,0,471,365,0.5166666667,35.2833333333,369,0,541,345,9.870075572483052e+17,0,606
150642325.0,268,1027,860,550,53.4247222222,14.5552777778,1169,289,188,1096,9.870075667526052e+17,225,838
129041683.0,648,1069,271,898,51.3461111111,-2.9769444444,1314,467,465,1232,9.870075529773052e+17,0,933
3.0681561332094583e+21,723,200,571,745,32.295,-64.7830555556,476,0,529,444,9.870075551560051e+17,0,334
164770757.0,338,1013,1158,355,42.697886,23.321726,1113,654,58,1045,9.870075550895052e+17,201,800
237520045.0,1108,1071,26,479,51.6216666667,-0.7516666667,502,250,541,470,9.870075549193052e+17,0,351
8.456155769103126e+21,287,247,875,108,45.4397222222,12.3319444444,1270,0,71,1192,9.870075548158052e+17,108,906
133725751.0,308,36,1123,883,-17.8291666667,31.0522222222,482,460,243,450,9.870075669464051e+17,490,339
159577344.0,736,0,206,313,6.3105555556,-10.8047222222,781,157,481,736,9.870075503183052e+17,0,553
140674892.0,314,184,1114,474,47.0227777778,28.8352777778,267,0,192,250,9.870075549243052e+17,146,188
8.479152200804414e+21,474,40,54,388,26.9166666667,75.8666666667,538,0,541,506,9.870075619397052e+17,588,376
170087304.0,446,0,713,314,-8.8383333333,13.2344444444,689,158,156,649,9.870075526359052e+17,538,491
144274761.0,996,161,228,844,53.59315,-2.2985527778,212,440,541,202,9.870075527029052e+17,0,606
155624247.0,378,0,1330,198,36.7763888889,3.0586111111,28,0,120,28,9.870075617955052e+17,230,24
155974880.0,998,0,1150,894,15.3,-61.3833333333,1026,465,541,962,9.870075526914052e+17,723,733
127065869.0,1113,0,414,1225,-17.35,30.2,265,0,541,248,,0,187
157037914.0,172,1015,258,420,50.9422222222,6.9577777778000005,290,217,3,271,9.870075477933052e+17,149,203
137210688.0,60,802,39,543,49.3,10.5833333333,47,0,541,46,9.870075642980051e+17,310,606
157329306.0,284,778,1222,852,47.921357,106.905515,1253,652,295,1176,9.870075551300051e+17,430,896
147787837.0,1113,0,435,0,52.54,0.07,733,481,541,691,9.870075599553052e+17,0,606
145410573.0,285,629,394,389,54.3166666667,48.3666666667,1254,200,377,1177,9.870075619411052e+17,408,897
123871683.0,519,515,1146,763,-9.4788888889,147.1494444444,953,406,280,892,9.870075574563052e+17,0,670
128993813.0,522,0,1145,287,-20.1619444444,57.4988888889,952,146,541,891,9.870075503499052e+17,0,669
132490826.0,75,818,1033,41,49.9480555556,11.5783333333,117,10,462,109,9.870075549671052e+17,106,84
140704500.0,380,92,1057,124,-35.2930555556,149.1269444444,226,52,541,214,9.870075549586052e+17,465,161
123141865.0,868,0,746,174,55.9333333333,12.3,503,80,541,471,9.870075596493052e+17,384,352
158677433.0,76,131,933,900,33.8869444444,35.5130555556,124,468,153,116,9.870075551064051e+17,365,87
133703152.0,567,729,1164,694,35.8977777778,14.5125,1263,369,357,1185,9.870075551832051e+17,405,902
148985940.0,151,912,606,996,49.6415277778,8.645,497,521,541,465,9.870075576379052e+17,0,606
164770757.0,338,1013,1158,355,42.697886,23.321726,1113,654,58,1045,9.870075550895052e+17,201,800
134932498.0,1113,0,1003,1003,51.434,-0.511,1137,523,541,1065,9.870075623496051e+17,0,606
125504622.0,466,622,894,727,32.87519,13.18746,1236,387,171,1160,9.870075666977052e+17,607,885
146675662.0,529,347,631,1065,5.4833333333,7.0333333333,901,554,195,844,9.870075578503052e+17,0,606
154759119.0,97,698,925,295,47.4983333333,19.0408333333,203,0,244,193,9.870072592791052e+17,117,146
137191199.0,228,975,786,118,59.9133333333,10.7388888889,894,0,56,838,9.870075548063052e+17,345,631
239590447.0,764,215,87,616,32.65,-16.9166666667,415,333,541,387,9.870075618980051e+17,671,293
235655158.0,894,298,910,0,49.6880555556,18.3536111111,414,0,541,386,,132,292
147684646.0,174,726,177,171,55.6761111111,12.5688888889,300,78,541,280,9.870075596504051e+17,148,211
142521983.0,371,155,151,17,-15.7938888889,-47.8827777778,179,0,541,170,9.870075643440051e+17,277,127
163668245.0,538,465,1303,663,43.1847222222,3.0036111111,825,357,225,775,9.870075318126052e+17,335,579
147391977.0,315,523,1289,889,46.78,23.5594444444,281,0,125,264,9.870075670592051e+17,243,198
301080507.0,302,1076,1088,696,50.7188888889,12.4961111111,1370,0,541,1284,9.870075551796051e+17,286,606
154781010.0,388,191,37,679,51.719,-1.968,273,362,541,256,9.870075505722052e+17,726,192
9.145424492986832e+18,1090,77,1019,0,22.1166666667,84.0333333333,862,0,541,1293,,0,828
145642722.0,19,0,823,25,19.7475,96.115,834,0,533,782,9.870075707106052e+17,0,584
4.398149368889286e+21,551,245,1006,154,40.7266666667,8.5591666667,1081,71,541,1016,9.870075595315052e+17,487,774
261467287.0,323,731,710,99,51.5072222222,-0.1275,680,39,202,641,9.870075526519052e+17,159,487
242780981.0,1095,0,1046,2,-33.3666666667,19.3166666667,248,0,541,1293,9.870074780858052e+17,0,606
159715523.0,221,963,392,945,51.2002777778,6.6938888889,840,653,458,788,9.870075623871052e+17,394,589
138392257.0,514,511,184,749,41.9586111111,-70.6677777778,938,399,307,878,9.870075551511052e+17,553,659
158822968.0,233,979,796,200,48.8566666667,2.3522222222,915,530,21,857,9.870075617945052e+17,181,644
151287843.0,955,411,95,746,51.2716666667,0.5294444444,714,0,541,671,9.870075551558052e+17,0,606
147767804.0,852,855,1307,780,34.580992,-86.983392,322,411,541,300,9.870075668038052e+17,0,226
124533589.0,653,326,42,15,30.25,120.1675,479,3,190,447,9.870074988976051e+17,720,336
155624247.0,378,0,1330,198,36.7763888889,3.0586111111,28,0,120,28,9.870075617955052e+17,230,24
133792992.0,43,0,481,1071,58.209,-6.3870000000000005,1149,0,541,1077,9.870075672100051e+17,0,606
168842202.0,145,908,35,766,52.1030555556,9.36,475,408,541,443,9.870075597321052e+17,518,606
154786869.0,411,0,1120,740,8.4833333333,-13.2330555556,411,396,284,383,9.870075527269052e+17,672,289
233666413.0,110,872,426,0,47.1791666667,7.0722222222,304,657,541,284,,0,606
147772249.0,1113,185,1374,818,48.1166666667,-98.8666666667,330,0,541,308,9.870075597172051e+17,0,234
130175576.0,11,618,209,310,-19.2622222222,146.8158333333,1229,0,528,1153,9.870075503242052e+17,0,880
139438983.0,1113,0,1081,0,51.4988,-0.0901,1122,0,541,1052,,204,606
123708243.0,39,911,609,510,60.1708333333,24.9375,496,269,327,464,9.870072624164051e+17,252,347
159564671.0,29,76,241,1122,26.62,92.79,1199,0,541,1126,9.870075650344051e+17,0,860
145642722.0,19,0,823,25,19.7475,96.115,834,0,533,782,9.870075707106052e+17,0,584
1.371446486259964e+20,747,225,845,0,34.74,10.76,1090,0,541,1025,,0,780
142522338.0,1083,0,296,956,-35.1194444444,147.3666666667,1288,499,541,1209,9.870075668906052e+17,0,919
150085428.0,620,0,1189,288,2.0391666667,45.3419444444,778,147,301,732,9.870075503496051e+17,0,550
146593738.0,1113,20,6,703,39.345,-78.7569444444,1023,374,541,959,9.870075574759052e+17,0,731
149033220.0,800,605,40,1088,52.633,-1.695,1184,564,541,1111,9.870075650830052e+17,0,606
237263761.0,424,0,324,919,51.8569444444,-4.3163888889,236,478,541,223,9.870075599666052e+17,0,606
133703152.0,567,729,1164,694,35.8977777778,14.5125,1263,369,357,1185,9.870075551832051e+17,405,902
150128615.0,949,416,397,866,-34.908825,-54.9580861111,274,0,541,679,9.870075598496051e+17,0,515
157416921.0,1113,645,693,1239,50.87,-1.58,701,623,541,1293,9.870075357759052e+17,0,502
131337374.0,64,807,1116,266,-25.3,-57.6333333333,67,0,93,65,9.870075480802052e+17,1,50
131376549.0,8,375,512,832,6.9,79.9163888889,1127,435,541,1057,9.870075645017052e+17,0,606
168381780.0,1076,135,1110,642,17.25,-88.7675,132,0,541,124,9.870075645249052e+17,0,94
130110243.0,505,237,1205,270,44.64582,10.92572,776,133,17,730,9.870075480755052e+17,370,548
137238053.0,843,518,525,865,-26.715,27.1033333333,962,451,541,901,9.870075598509052e+17,0,677
155949213.0,963,284,728,648,24.3666666667,88.6,986,350,541,924,9.870075667141052e+17,0,698
158212776.0,55,691,1248,92,52.3727777778,4.8936111111,39,36,541,38,9.870075525398052e+17,102,32
153631400.0,370,154,338,821,53.794,-1.751,176,0,541,167,9.870075598735052e+17,640,124
141990018.0,1016,0,302,1063,55.7891666667,-3.9955555556,794,553,541,749,9.870075578557052e+17,0,606
153596795.0,361,122,314,345,-6.9021856,107.6187558,95,0,223,91,9.870075526140051e+17,705,68
145367499.0,93,667,911,419,51.11,17.0325,1340,0,541,1256,9.870075477936051e+17,220,947
145434301.0,1011,557,1329,759,28.7894444444,-81.2755555556,1067,404,541,1001,9.870075574641052e+17,0,762
131922060.0,334,540,832,207,-22.9111111111,-43.2055555556,1013,99,213,948,9.870075620890052e+17,695,723
147740730.0,749,0,1025,384,39.0166666667,125.7475,976,0,541,914,9.870075596355052e+17,419,689
143076509.0,896,287,1337,645,37.9747222222,-87.5558333333,386,348,541,360,9.870075668587052e+17,0,269
123164643.0,708,569,76,637,41.8025,123.4280555556,1093,0,541,1028,9.870075645344051e+17,0,783
137309465.0,1113,0,502,1077,53.6902777778,-2.6991666667,662,557,541,625,9.870075647994052e+17,0,606
137258422.0,24,662,264,959,51.3161111111,-0.5611111111,1330,500,541,1246,9.870075390470052e+17,0,942
159603542.0,795,317,401,1171,49.6244444444,20.9483333333,457,0,541,427,9.870075355283052e+17,532,606
124355341.0,333,529,1149,449,34.0252777778,-6.8361111111,982,0,81,920,9.870075501981052e+17,440,694
159512356.0,1113,654,695,1012,51.2917,0.4152111111,1310,0,541,1228,9.870075670065052e+17,0,930
134835166.0,652,169,1192,50,54.8947222222,-2.9363888889,233,0,174,220,9.870075573864051e+17,614,606
170087304.0,446,0,713,314,-8.8383333333,13.2344444444,689,158,156,649,9.870075526359052e+17,538,491
134850266.0,58,800,1245,90,39.93576,32.83869,43,35,142,42,9.870075525420051e+17,280,35
135976607.0,167,923,981,409,51.3157777778,9.4979166667,576,213,343,543,9.870075643222052e+17,323,410
144322010.0,158,0,711,1039,0.4353035999999999,33.2055568,553,0,541,520,9.870075600247052e+17,0,606
267149707.0,116,41,664,447,-6.175,106.8275,539,232,102,507,9.870075501982052e+17,539,377
2.914609520760037e+19,332,986,806,191,50.0875,14.4213888889,966,0,24,905,9.870075618030052e+17,85,681
159415034.0,859,0,278,44,16.7,74.2333333333,614,0,541,581,9.870075548230052e+17,591,442
312565158.0,330,130,83,248,39.90403,116.407526,123,678,143,115,9.870075478146052e+17,182,86
168314164.0,1003,0,1109,920,17.2983333333,-62.7341666667,113,479,541,105,9.870075599632051e+17,0,80
139555041.0,832,0,557,496,-4.6236111111,55.4544444444,1275,0,500,1198,9.870075572309052e+17,109,606
123801175.0,1077,175,1113,934,14.0166666667,-60.9833333333,243,490,541,228,9.870075530731052e+17,0,172
154830069.0,834,0,927,982,28.9,76.5666666667,1020,0,541,956,9.870075647522052e+17,11,606
295513102.0,1113,1066,470,933,52.9779,-6.033,1318,489,541,1236,9.870075669056051e+17,0,606
141887182.0,125,759,1051,364,24.65,46.71,1016,185,57,952,9.870075572485052e+17,580,727
262282354.0,450,958,150,891,32.2161111111,35.2661111111,812,0,290,763,9.870075366568051e+17,0,606
142519565.0,325,953,726,249,55.7558333333,37.6177777778,789,122,73,744,9.870075478138052e+17,172,557
317285291.0,1113,0,352,1226,-25.0666666667,-130.1,13,0,541,13,,0,12
124321959.0,184,216,712,205,38.708042,-9.139016,673,97,64,636,9.870075617914052e+17,158,482
147299333.0,447,168,754,338,26.225,50.5775,724,171,415,683,9.870075525240051e+17,581,516
130178261.0,56,869,1065,371,43.6166666667,13.5166666667,40,188,128,39,9.870075573556051e+17,533,33
295545843.0,1037,0,800,0,45.2,20.3,1214,0,541,1140,,52,606
9.341447830833976e+20,1113,509,853,21,-29.05,167.9666666667,602,0,541,569,9.870074825376051e+17,0,606
125501644.0,132,303,568,695,36.14,-5.35,430,0,130,401,9.870075551828051e+17,531,306
132268024.0,1,0,556,1202,-15.9251388889,-5.7179166667,542,0,541,510,,0,380
159457139.0,624,0,1090,658,32.5561111111,76.125,250,354,541,233,9.870075318216051e+17,0,176
317285291.0,1113,0,352,1226,-25.0666666667,-130.1,13,0,541,13,,0,12
170087304.0,446,0,713,314,-8.8383333333,13.2344444444,689,158,156,649,9.870075526359052e+17,538,491
137559721.0,1051,82,995,1213,52.6,20.8,830,0,541,779,9.870074738768051e+17,635,606
241322215.0,164,922,1310,104,49.0166666667,8.4,573,41,541,540,9.870075526339052e+17,255,408
146592537.0,535,1056,216,690,50.69,3.1816666667,1030,367,46,966,9.870075527540051e+17,575,737
122530980.0,80,822,46,156,52.5166666667,13.3833333333,140,72,266,131,9.870075595303052e+17,110,99
134930118.0,1113,0,378,993,-20.0166666667,148.2333333333,174,0,541,165,9.870075577587052e+17,0,606
152143359.0,577,462,476,812,48.9227777778,24.7105555556,535,0,63,503,9.870075575636051e+17,479,374
151449346.0,1113,183,623,1188,50.3822222222,24.2275,260,0,541,243,9.870075358761052e+17,0,606
123140347.0,1113,521,699,139,-31.4477777778,-53.1038888889,930,0,541,871,9.870075548024051e+17,0,606
133708730.0,305,0,257,747,6.3176,5.6145,137,397,336,128,9.870075551556051e+17,568,97
151204333.0,264,900,846,201,1.3,103.8,1103,93,28,1037,9.870075617940051e+17,200,792
123334461.0,993,0,747,1190,55.4758,9.1381,1268,0,541,1190,9.870075380733052e+17,0,606
132508096.0,393,251,1075,137,32.7791666667,-96.8088888889,314,0,325,292,9.870075549507052e+17,366,220
305114843.0,252,244,1204,135,40.6805555556,14.7594444444,1050,59,541,983,9.870075549511052e+17,452,750
137191199.0,228,975,786,118,59.9133333333,10.7388888889,894,0,56,838,9.870075548063052e+17,345,631
151262897.0,857,499,260,360,55.8455555556,-4.4238888889,906,0,541,849,9.870075572596051e+17,36,606
124355341.0,333,529,1149,449,34.0252777778,-6.8361111111,982,0,81,920,9.870075501981052e+17,440,694
133697007.0,656,260,1117,579,23.7288888889,90.3944444444,332,0,179,310,9.870075505491052e+17,600,236
140704500.0,380,92,1057,124,-35.2930555556,149.1269444444,226,52,541,214,9.870075549586052e+17,465,161
158301617.0,771,428,1140,816,-26.3166666667,31.1333333333,746,0,541,704,9.870075597176051e+17,0,531
129300338.0,627,1001,514,1235,49.0786111111,19.3083333333,1036,620,541,971,9.870075332919052e+17,195,742
150028026.0,170,727,521,584,50.45,30.5236111111,634,0,87,599,9.870074048844051e+17,152,454
242133821.0,532,458,547,161,44.7,10.6333333333,998,669,210,935,9.870075596570052e+17,406,708
125715126.0,161,0,265,190,30.0444444444,31.2358333333,220,90,289,209,9.870075618033052e+17,153,157
131343261.0,826,772,582,385,62.395509192,17.2859942572,1160,197,227,1088,9.870075596412051e+17,88,830
146566340.0,558,788,912,150,-41.2888888889,174.7772222222,1306,67,541,1224,9.870075596702052e+17,351,928
237298336.0,81,823,1036,223,46.94798,7.44743,141,0,97,132,9.870075310769052e+17,111,100
144446205.0,579,668,1256,14,30.5872222222,114.2880555556,1341,0,217,1257,9.870074967596051e+17,355,948
251380480.0,249,708,825,112,41.8930555556,12.4827777778,1021,46,67,957,9.870075548093052e+17,227,730
158016095.0,865,430,332,455,1.4555555556,103.7611111111,555,0,279,522,9.870075525112051e+17,0,392
145423860.0,94,162,1242,606,53.1166666667,18.0,216,327,541,205,9.870075573166052e+17,239,155
146623992.0,978,350,14,931,57.4838888889,-4.2258333333,531,0,541,498,9.870075669128051e+17,596,370
263545907.0,289,412,906,140,48.805,2.135,1272,61,541,1194,9.870075548002052e+17,80,907
131879359.0,1000,0,256,499,-37.864,144.982,1133,261,541,1293,9.870075572269052e+17,0,813
160461922.0,1064,1031,898,225,59.4372222222,24.745,1181,0,98,1108,9.870075642318052e+17,210,846
155937246.0,476,924,1124,448,0.3136111111,32.5811111111,565,233,286,532,9.870075501983052e+17,49,400
145395772.0,489,220,1138,84,-25.9152777778,32.5763888889,732,31,165,690,9.870075478555052e+17,0,523
153553358.0,528,687,1207,404,54.9666666667,73.3833333333,885,210,433,828,9.870075642273052e+17,176,623
141899400.0,418,821,210,576,47.6375,6.8627777778,127,0,40,118,9.870075501934052e+17,514,90
141894704.0,412,0,1229,503,13.4530555556,-16.5775,98,0,423,94,9.870075573280051e+17,438,70
148922407.0,257,552,1174,460,15.35,44.2,1064,241,247,998,9.870075524960051e+17,572,760
150092957.0,220,79,334,519,46.5497222222,24.5597222222,1246,0,466,1170,9.870075596168051e+17,529,891
150085428.0,620,0,1189,288,2.0391666667,45.3419444444,778,147,301,732,9.870075503496051e+17,0,550
132547702.0,724,25,329,805,54.15,-4.4775,343,0,541,320,9.870075552786052e+17,0,245
147757224.0,677,75,1268,662,43.5852777778,39.7202777778,1112,356,414,1044,9.870075318130052e+17,485,799
156008012.0,986,599,590,1019,49.45,-2.55,1045,0,364,979,9.870075598924051e+17,0,606
249404362.0,1113,0,766,0,10.2666666667,-61.3833333333,970,0,541,1293,,0,685
238646502.0,1113,54,956,0,30.9666666667,72.4833333333,1217,0,541,1293,,0,606
134877006.0,1113,0,124,643,54.6365,-3.5549,1337,0,541,1253,9.870075645218052e+17,0,606
147740730.0,749,0,1025,384,39.0166666667,125.7475,976,0,541,914,9.870075596355052e+17,419,689
158290168.0,421,139,1023,718,53.1166666667,23.1666666667,146,381,541,136,9.870075548340051e+17,306,102
154765692.0,139,898,41,414,51.906003,10.429163,442,215,541,414,9.870075643176051e+17,136,312
267149707.0,116,41,664,447,-6.175,106.8275,539,232,102,507,9.870075501982052e+17,539,377
128947352.0,373,228,374,758,40.6383333333,17.9458333333,191,0,259,182,9.870075574651052e+17,660,138
140730517.0,632,0,762,680,4.85,31.6,558,0,526,525,9.870075528835052e+17,0,394
157329306.0,284,778,1222,852,47.921357,106.905515,1253,652,295,1176,9.870075551300051e+17,430,896
153712570.0,1113,579,960,1086,41.8167,-78.45,1111,0,541,1293,9.870075602599052e+17,0,606
128993813.0,522,0,1145,287,-20.1619444444,57.4988888889,952,146,541,891,9.870075503499052e+17,0,669
150076018.0,122,713,487,184,55.9533333333,-3.1891666667,366,87,541,342,9.870075618138052e+17,129,259
143749503.0,375,116,996,417,42.3408333333,-3.6997222222,209,216,541,199,9.870075642100051e+17,416,150
139699171.0,807,577,369,1155,51.1166666667,20.8833333333,1109,594,291,1042,9.870075309629052e+17,0,797
135523326.0,562,0,281,275,3.8577777778,11.5180555556,1346,136,114,1262,9.870075478011052e+17,482,953
244289103.0,899,995,1320,689,37.4827777778,-122.2361111111,996,366,517,933,9.870075527550052e+17,0,706
125209978.0,537,960,643,220,48.8905555556,2.2036111111,822,0,255,772,9.870075642365052e+17,687,576
