ViafId,OfficialWebsite,MuseumDigitalPlaceId,TimeZone,CapitalCity,GettyThesaurusOfGeographicNamesId,CommonsCategory,GeoNamesId,CountryName,ArchInformLocationId,Country,AssociatedPeopleCategory,FlagImage,WhosOnFirstId,BirthCategory,MainCategory,OfficialName,NationalLibraryOfIsraelJ9uId,FreebaseId,LibraryOfCongressAuthorityId,OpenStreetMapRelationId,INaturalistPlaceId,GndId,DeathCategory,MusicBrainzAreaId,CoatOfArmsImage,MapsCategory
144248059.0,347,1292.0,26,59,1000063.0,38,2802361.0,10,2969.0,175,8,49,85632997.0,21,37,122,9.870075597776051e+17,14,229,52411.0,7008.0,34,30,127,280,24
254102264.0,217,24030.0,35,178,7016579.0,4,1865694.0,32,2681.0,99,38,29,85672731.0,1,5,91,9.870075618094052e+17,134,126,3560336.0,10905.0,261,11,108,248,3
157205532.0,0,75593.0,21,243,,421,,57,,207,283,350,,328,412,91,9.870075673699052e+17,384,358,388226.0,105770.0,26,368,219,322,302
150312556.0,0,,21,184,,166,,19,,146,390,350,,328,506,54,,512,27,426699.0,,348,368,219,322,302
168830626.0,24,2178.0,26,169,7002435.0,380,2017370.0,54,3034.0,175,372,223,85632685.0,221,368,230,9.870075309815052e+17,276,382,60189.0,7161.0,175,270,49,132,219
3.225148451577316e+21,133,,9,88,,153,708899.0,67,,282,125,389,,328,154,91,,491,435,,,348,116,219,426,302
139793622.0,137,87648.0,26,96,,167,708288.0,67,,285,366,336,,100,170,91,,193,43,,47331.0,348,125,219,292,302
149121152.0,165,,25,131,,279,3239105.0,58,,234,390,350,,328,278,91,9.870074802865052e+17,483,11,1675593.0,44638.0,348,368,219,171,302
246277173.0,265,77164.0,26,278,7011999.0,477,689559.0,67,42302.0,269,321,281,85688783.0,276,469,177,9.870075621621052e+17,127,0,90726.0,12396.0,306,337,272,124,278
146572408.0,358,6464.0,25,76,7003023.0,69,2781194.0,6,2713.0,15,76,68,85681651.0,45,66,91,9.870075525180051e+17,476,185,76909.0,10463.0,45,58,188,27,47
140478931.0,49,,26,184,,326,697637.0,67,,123,390,201,101869567.0,328,325,223,9.870075354504051e+17,190,394,,47044.0,234,238,219,197,302
124340035.0,29,64347.0,26,184,,187,706950.0,67,,110,146,339,101752477.0,114,189,194,9.870075480303052e+17,222,248,2202756.0,47010.0,84,142,302,30,111
129086964.0,244,,21,237,,96,7839639.0,5,,295,390,350,,328,90,91,9.870075670976051e+17,155,352,11689256.0,19389.0,4,368,219,322,302
4.7141479075313793e+21,241,,27,230,,401,622261.0,9,,284,284,239,,328,389,238,,429,58,70662.0,15197.0,348,298,219,113,230
126708416.0,224,,26,184,,362,293807.0,30,48782.0,198,253,350,421169469.0,328,355,91,9.870075599845052e+17,409,328,,,12,260,225,201,302
136886417.0,322,23190.0,30,184,,429,1484839.0,70,1676.0,276,288,253,421168855.0,247,420,141,9.870075572395052e+17,403,202,2216724.0,107250.0,141,305,320,258,248
150028026.0,297,2469.0,9,184,7010171.0,223,703448.0,67,1770.0,269,168,146,101752489.0,132,222,196,9.870074048844051e+17,146,251,421866.0,12384.0,88,163,117,35,131
134334037.0,325,939.0,26,135,7006660.0,455,690791.0,67,3055.0,175,387,271,85633805.0,264,446,252,9.870075481625052e+17,326,250,60199.0,8860.0,148,324,190,303,264
135415684.0,390,,21,118,,130,,30,,49,390,350,,328,158,91,9.870073003124051e+17,171,33,,,348,368,219,322,302
139549325.0,395,249.0,21,184,7005973.0,185,2895042.0,27,487.0,258,144,127,101748613.0,112,187,58,9.870075619249052e+17,28,208,62693.0,108264.0,81,140,8,405,109
152453141.0,273,96116.0,26,184,,507,686967.0,67,7136.0,308,343,300,101752889.0,296,499,189,9.870075645653052e+17,165,265,2692156.0,47400.0,281,356,202,128,302
144231507.0,416,6861.0,10,259,7013154.0,313,6093943.0,14,2881.0,43,230,194,85682057.0,188,312,93,9.870075595300051e+17,252,114,68841.0,6883.0,210,4,57,194,187
146499420.0,343,6866.0,49,47,7006477.0,18,3865483.0,3,2964.0,175,2,36,85632505.0,10,19,116,9.870075643487052e+17,445,156,286393.0,7190.0,31,20,21,137,13
125046031.0,431,6848.0,25,177,7002962.0,391,2976082.0,24,126.0,37,264,370,85683543.0,224,379,128,9.870075528579052e+17,465,278,7397.0,30152.0,225,277,309,13,224
158822968.0,418,199.0,25,184,7008038.0,319,2968815.0,24,585.0,227,235,197,101751119.0,193,319,98,9.870075617945052e+17,259,135,7444.0,99545.0,119,233,291,279,192
124449354.0,88,,33,50,,27,1905412.0,71,,280,80,350,85680659.0,328,71,91,9.870075625040051e+17,187,365,,97334.0,347,368,270,322,302
127757650.0,380,6752.0,42,38,1000050.0,100,3686110.0,16,3005.0,175,15,86,85632519.0,63,94,118,9.870075480763052e+17,54,164,120027.0,7196.0,90,77,4,155,61
123160452.0,11,79487.0,26,53,,87,710734.0,67,7832.0,269,88,79,85688825.0,57,81,264,9.870075667217052e+17,122,0,71249.0,12374.0,272,69,227,59,56
123162663.0,426,3627.0,25,160,7112167.0,369,2847618.0,27,2897.0,79,255,216,85682491.0,216,358,119,9.870075550350052e+17,281,255,62341.0,12877.0,125,262,229,202,216
150041089.0,289,96736.0,43,184,7013032.0,129,5946768.0,14,7968.0,3,112,104,890458485.0,328,124,26,9.870075525312051e+17,474,88,2564500.0,,199,99,3,322,79
146572408.0,358,6464.0,25,76,7003023.0,69,2781194.0,6,2713.0,15,76,68,85681651.0,45,66,91,9.870075525180051e+17,476,185,76909.0,10463.0,45,58,188,27,47
159473236.0,152,14053.0,21,113,,53,2721357.0,62,17000.0,248,390,350,85688383.0,30,51,91,9.870075644218052e+17,454,308,54413.0,11997.0,348,368,253,20,302
157021581.0,140,5756.0,26,235,7006413.0,68,732800.0,13,2975.0,175,363,67,85633001.0,44,65,18,9.870075550520051e+17,20,254,186382.0,8241.0,44,57,27,149,46
142519565.0,409,123.0,18,184,7012974.0,273,524894.0,54,1448.0,217,206,168,85688085.0,163,272,211,9.870075478138052e+17,225,158,102269.0,97179.0,168,200,315,185,167
148933771.0,342,10483.0,25,93,7003743.0,78,2661739.0,63,2687.0,249,46,75,85682353.0,306,17,91,9.870075620083052e+17,71,296,1686649.0,12660.0,30,18,283,403,302
157097439.0,173,6973.0,21,149,,250,858785.0,51,2501.0,203,185,362,85687309.0,148,247,156,,79,0,130919.0,11618.0,275,181,116,344,150
159482806.0,110,11507.0,26,184,,200,706448.0,67,1769.0,109,155,133,101752801.0,121,201,258,,166,0,2175078.0,46992.0,197,150,301,169,302
139540871.0,353,,43,184,,52,4049979.0,69,11273.0,100,64,59,85914465.0,29,50,12,9.870075596547052e+17,460,120,111031.0,,193,42,178,322,32
146645300.0,291,31094.0,26,184,7016693.0,134,709161.0,67,,75,115,302,101752793.0,84,129,254,9.870075624873052e+17,52,340,2997809.0,,61,102,219,275,302
220701102.0,430,1388.0,47,288,,386,2013162.0,54,,217,358,226,85687843.0,328,375,228,9.870075597742052e+17,405,0,151234.0,13220.0,79,273,204,108,302
123156052.0,282,64758.0,27,184,,493,468902.0,54,42427.0,300,332,292,102002681.0,286,485,91,9.870075573460051e+17,31,222,1701435.0,43770.0,80,345,299,42,285
316431278.0,0,,45,184,1006024.0,99,4020095.0,24,,77,390,350,85632689.0,328,92,91,9.870075442800051e+17,62,453,9823701.0,10320.0,348,368,219,322,60
316750432.0,385,14372.0,34,244,1000141.0,426,1668284.0,65,3049.0,175,354,316,85632403.0,245,417,282,9.870075619346052e+17,280,206,449220.0,7887.0,64,302,95,317,247
157329306.0,326,24.0,34,184,,456,2028462.0,41,4935.0,160,310,272,85674783.0,265,447,253,9.870075551300051e+17,440,314,,11240.0,149,325,20,389,265
143222558.0,149,75653.0,9,105,,184,707470.0,67,42133.0,269,143,126,85688823.0,111,186,91,,118,402,72488.0,12379.0,313,139,72,72,108
261909586.0,78,,37,52,1001989.0,24,2177478.0,5,2692.0,13,344,303,85681493.0,297,25,7,9.870075620655052e+17,496,235,2354197.0,12986.0,265,8,316,129,302
127268926.0,366,,6,184,,115,4685907.0,69,25968.0,66,101,350,101724431.0,328,111,91,9.870075572505052e+17,0,197,115280.0,,256,87,34,322,302
154758959.0,345,2180.0,25,239,7003692.0,28,2953481.0,27,2695.0,79,49,43,85682567.0,15,28,9,9.870075502952051e+17,438,167,62611.0,12870.0,33,25,109,282,19
124562170.0,232,32644.0,21,273,,368,6418542.0,20,16054.0,65,353,215,85682575.0,328,357,91,,243,32,1319978.0,96857.0,8,368,275,322,302
124562170.0,232,32644.0,21,273,,368,6418542.0,20,16054.0,65,353,215,85682575.0,328,357,91,,243,32,1319978.0,96857.0,8,368,275,322,302
159635910.0,256,6188.0,25,286,,248,3337492.0,51,5839.0,203,183,360,85687301.0,146,245,155,9.870074893166052e+17,74,6,224457.0,11617.0,319,179,295,342,302
158415129.0,81,,25,2,,278,3204853.0,58,11187.0,82,390,350,85677465.0,328,277,1,9.870075677329052e+17,461,381,1675824.0,105790.0,348,368,287,221,302
312798116.0,352,,21,61,7145469.0,366,2886241.0,27,,179,390,350,,328,93,91,9.870075526067052e+17,33,0,72022.0,,24,368,219,191,214
159635910.0,256,6188.0,25,286,,248,3337492.0,51,5839.0,203,183,360,85687301.0,146,245,155,9.870074893166052e+17,74,6,224457.0,11617.0,319,179,295,342,302
248946854.0,19,32677.0,15,268,7011500.0,70,2050915.0,54,12201.0,217,77,69,85688207.0,46,67,91,9.870075353027052e+17,162,388,145729.0,11793.0,46,59,119,56,48
3.3591532394620293e+21,41,,26,173,,280,700608.0,67,,282,390,346,,328,279,91,,488,71,,47316.0,348,205,219,313,302
127486552.0,96,5983.0,21,21,,461,2860681.0,27,,24,390,330,,328,452,91,9.870075668258052e+17,26,289,17592.0,,114,368,219,404,268
152981965.0,368,608.0,25,184,7000457.0,137,6542285.0,31,1073.0,151,117,107,101752643.0,86,131,44,9.870075547987052e+17,156,109,42602.0,,63,105,64,276,84
124906451.0,383,23398.0,30,13,7014786.0,195,1522867.0,33,3003.0,175,26,130,85632307.0,117,196,267,9.870075676381052e+17,210,378,214665.0,7342.0,86,145,192,253,114
158415129.0,81,,25,2,,278,3204853.0,58,11187.0,82,390,350,85677465.0,328,277,1,9.870075677329052e+17,461,381,1675824.0,105790.0,348,368,287,221,302
7.475148997656461e+21,160,,21,63,,226,2618424.0,20,49618.0,45,390,350,1159297727.0,65,97,91,,148,0,2192363.0,98689.0,348,368,267,156,302
236995554.0,0,95239.0,21,119,,199,,55,,135,154,350,,328,200,257,,199,0,,,348,149,219,168,117
158263965.0,317,22155.0,41,222,7004643.0,358,4566966.0,69,3761.0,175,378,212,85633729.0,214,351,110,9.870075643547052e+17,260,144,4422604.0,6848.0,174,258,86,222,211
130203264.0,308,,21,174,2001673.0,281,4543342.0,69,20299.0,187,211,350,102083313.0,167,280,91,9.870075575861052e+17,468,291,1822229.0,1142.0,348,206,110,322,302
152435010.0,204,35740.0,40,28,7006247.0,322,3393129.0,12,7378.0,39,236,7,85681959.0,194,320,99,9.870075549458052e+17,50,0,185579.0,13332.0,220,234,321,26,195
135958350.0,121,6670.0,25,63,1000066.0,114,2623032.0,34,2978.0,112,19,94,85633121.0,72,110,60,9.870075548070052e+17,452,102,50046.0,8051.0,52,86,104,315,70
159635910.0,256,6188.0,25,286,,248,3337492.0,51,5839.0,203,183,360,85687301.0,146,245,155,9.870074893166052e+17,74,6,224457.0,11617.0,319,179,295,342,302
125193625.0,212,77458.0,21,193,,344,7530753.0,51,,292,390,368,102080197.0,328,314,91,9.870075554402052e+17,419,0,2675470.0,18226.0,337,368,219,336,302
157421158.0,20,96030.0,26,87,,152,,67,,204,390,334,,328,153,91,9.870075356035052e+17,169,441,,47198.0,348,115,219,286,302
316431278.0,0,,45,184,1006024.0,99,4020095.0,24,,77,390,350,85632689.0,328,92,91,9.870075442800051e+17,62,453,9823701.0,10320.0,348,368,219,322,60
251380480.0,284,198.0,25,184,7000874.0,374,3169070.0,31,934.0,152,258,220,101752607.0,220,363,120,9.870075548093052e+17,278,93,41485.0,9087.0,127,266,292,362,0
146579428.0,364,1024.0,26,184,7011643.0,198,706483.0,67,1445.0,108,153,341,101752963.0,120,199,256,9.870075526059052e+17,330,212,3154746.0,46963.0,48,148,326,167,116
155983195.0,8,,21,35,,48,863485.0,46,,177,390,56,85674479.0,328,47,91,9.870075552249052e+17,140,333,2583831.0,97004.0,302,368,100,146,30
155870729.0,451,30.0,25,184,7003321.0,472,2761369.0,6,1385.0,15,318,227,85681667.0,272,464,153,9.870075548061052e+17,397,98,109166.0,10471.0,155,333,239,413,274
123225547.0,238,34343.0,25,223,7007653.0,387,6359352.0,60,9162.0,60,261,228,101830907.0,328,376,127,9.870075623176051e+17,68,343,347591.0,,59,274,325,269,302
150028026.0,297,2469.0,9,184,7010171.0,223,703448.0,67,1770.0,269,168,146,101752489.0,132,222,196,9.870074048844051e+17,146,251,421866.0,12384.0,88,163,117,35,131
9.425154387295232e+21,331,,8,277,,475,593118.0,38,,133,390,279,,328,467,91,,297,0,968952.0,,348,368,219,278,302
145956845.0,233,,25,217,,377,2747890.0,43,,238,390,222,,328,148,91,9.870072674841052e+17,411,0,324431.0,,348,368,112,363,302
154759119.0,279,989.0,25,184,7017994.0,66,3054643.0,28,1772.0,93,74,66,85684881.0,42,63,17,9.870072592791052e+17,341,171,37244.0,10767.0,41,55,313,40,44
158496880.0,1,,21,122,,1,587245.0,8,,18,36,350,85668251.0,328,3,0,,186,29,3764533.0,97498.0,348,368,219,322,302
166292153.0,177,6967.0,21,281,7024122.0,263,858787.0,51,8479.0,203,199,363,85687257.0,157,261,91,9.870074893173052e+17,356,4,130935.0,8600.0,323,192,120,345,161
152447875.0,62,29589.0,27,184,,402,693805.0,54,7593.0,232,270,374,101752789.0,229,390,245,9.870075642983052e+17,154,241,,,293,284,48,32,231
234141824.0,387,6756.0,30,248,7006661.0,463,1512440.0,70,3059.0,175,388,275,85632645.0,269,454,97,9.870075676386052e+17,327,377,196240.0,7352.0,151,328,201,260,270
131355384.0,43,,27,184,,285,523523.0,54,,165,214,174,102016345.0,328,286,214,9.870075528867052e+17,114,253,,,316,210,77,90,302
126125773.0,253,38399.0,0,184,7014661.0,448,5318313.0,69,1781.0,200,304,267,85917235.0,258,439,142,9.870075643512051e+17,402,146,253824.0,,231,318,163,322,302
125496854.0,135,22987.0,21,137,1000662.0,227,3911924.0,11,2823.0,36,390,10,85669409.0,134,225,66,9.870075572150052e+17,159,259,400473.0,13327.0,348,368,231,273,302
137159957.0,369,2407.0,25,205,1001780.0,107,3077311.0,19,3051.0,175,18,308,85633105.0,300,103,163,9.870075652515052e+17,58,372,51684.0,8264.0,263,359,118,223,294
154701530.0,128,2546.0,26,66,1000140.0,424,163843.0,64,3048.0,175,385,249,85632413.0,243,415,276,9.870075480441052e+17,289,211,184840.0,8207.0,139,300,38,210,245
128557021.0,122,5625.0,25,184,7008224.0,117,3021372.0,24,593.0,63,103,96,101749549.0,74,113,38,9.870075642385052e+17,477,148,74090.0,,57,89,234,14,72
122530980.0,349,61.0,3,184,7209904.0,47,2950159.0,27,289.0,79,61,55,85682499.0,27,46,11,9.870075595303052e+17,15,113,62422.0,12872.0,36,39,276,145,29
303858978.0,64,,21,234,,405,621740.0,9,,157,272,251,,328,393,91,9.870094439862052e+17,431,50,71134.0,15174.0,348,287,219,115,234
140929136.0,22,,21,95,,163,628386.0,9,,158,134,120,,328,166,91,9.870074847371052e+17,348,21,71138.0,15145.0,348,368,219,69,95
130101995.0,314,11881.0,10,184,7013088.0,316,6094817.0,14,1212.0,189,232,195,101735873.0,190,315,28,9.870075619942052e+17,253,141,4136816.0,27599.0,232,230,258,195,189
150029386.0,0,7732.0,28,249,7006653.0,141,614540.0,25,2985.0,175,118,111,85633163.0,89,136,280,9.870075575476051e+17,375,306,28699.0,8857.0,71,108,167,283,87
158496880.0,1,,21,122,,1,587245.0,8,,18,36,350,85668251.0,328,3,0,,186,29,3764533.0,97498.0,348,368,219,322,302
124906451.0,383,23398.0,30,13,7014786.0,195,1522867.0,33,3003.0,175,26,130,85632307.0,117,196,267,9.870075676381052e+17,210,378,214665.0,7342.0,86,145,192,253,114
313498974.0,76,,21,279,,478,689377.0,67,,285,390,350,,328,470,91,,291,431,,47349.0,348,368,219,322,302
146210387.0,0,65558.0,38,24,7002448.0,300,2641364.0,68,4939.0,271,225,318,,182,300,92,9.870075618022052e+17,245,132,156393.0,8475.0,170,221,63,93,182
125481980.0,453,23479.0,28,184,7012650.0,497,616051.0,4,7358.0,9,335,295,85668115.0,289,489,270,9.870075550751052e+17,334,194,364087.0,10430.0,207,348,310,229,287
241243169.0,106,71901.0,21,184,,509,3077955.0,19,,182,359,78,101824247.0,309,502,162,,331,0,440656.0,,340,365,219,37,302
249015788.0,227,6040.0,26,184,,435,691650.0,67,9231.0,256,292,259,101752835.0,252,426,248,9.870075621695052e+17,131,287,3058686.0,47282.0,230,309,219,211,252
144231507.0,416,6861.0,10,259,7013154.0,313,6093943.0,14,2881.0,43,230,194,85682057.0,188,312,93,9.870075595300051e+17,252,114,68841.0,6883.0,210,4,57,194,187
132683359.0,174,,21,151,,253,2693555.0,62,,233,188,350,,328,250,91,9.870075332471052e+17,365,404,935666.0,44949.0,348,368,280,306,302
254102264.0,217,24030.0,35,178,7016579.0,4,1865694.0,32,2681.0,99,38,29,85672731.0,1,5,91,9.870075618094052e+17,134,126,3560336.0,10905.0,261,11,108,248,3
3.805156919254354e+21,0,,26,198,,328,697693.0,67,,144,370,200,,199,327,91,,293,0,,47130.0,348,240,219,198,302
148476223.0,382,5997.0,32,37,7006655.0,224,1527747.0,36,2818.0,175,27,147,85632761.0,133,223,203,9.870075676195052e+17,448,376,178009.0,7346.0,89,164,39,254,132
312861728.0,176,6289.0,21,129,7024127.0,233,858786.0,51,7845.0,203,172,364,85687291.0,138,229,91,9.870074940914052e+17,236,421,224459.0,8403.0,317,169,262,346,136
146878659.0,422,,10,184,7016190.0,351,5102922.0,69,1934.0,150,251,350,85975813.0,212,343,107,9.870075595175052e+17,458,118,961744.0,,211,254,130,322,302
155482669.0,407,531.0,21,184,7004449.0,258,3247465.0,27,433.0,213,194,344,1175611405.0,153,256,78,9.870075503468051e+17,235,169,62630.0,98423.0,98,188,249,178,156
159471613.0,278,,26,184,,41,712451.0,67,,306,58,51,101752829.0,23,40,171,9.870075575467052e+17,170,304,,47350.0,329,33,219,425,302
153640543.0,250,,33,184,7004240.0,172,1580240.0,71,7850.0,259,136,350,890439925.0,328,174,103,9.870075365129052e+17,408,322,7050386.0,107954.0,280,128,243,322,101
144231507.0,416,6861.0,10,259,7013154.0,313,6093943.0,14,2881.0,43,230,194,85682057.0,188,312,93,9.870075595300051e+17,252,114,68841.0,6883.0,210,4,57,194,187
128747843.0,432,5777.0,45,184,7014494.0,392,5809844.0,69,2022.0,111,265,232,101730401.0,225,380,91,9.870075595173052e+17,379,119,237385.0,,131,278,26,376,225
144246745.0,399,28524.0,21,144,7003026.0,459,2769848.0,6,2877.0,15,311,273,85681677.0,266,450,91,9.870075572328051e+17,5,221,102303.0,10466.0,171,326,137,324,266
187513849.0,259,,21,184,,146,7533437.0,51,,32,390,350,,267,143,91,,179,47,1748163.0,,348,368,219,330,302
150029386.0,0,7732.0,28,249,7006653.0,141,614540.0,25,2985.0,175,118,111,85633163.0,89,136,280,9.870075575476051e+17,375,306,28699.0,8857.0,71,108,167,283,87
134835166.0,105,71377.0,38,184,,81,2653775.0,68,9772.0,47,84,350,101750619.0,53,76,91,9.870075573864051e+17,412,75,,,244,65,303,58,302
169605151.0,175,17439.0,25,157,7002795.0,101,3117732.0,60,2506.0,241,346,307,85682783.0,299,95,91,9.870072649724051e+17,442,201,349055.0,10543.0,292,358,199,272,302
154716567.0,327,7838.0,4,184,7007580.0,510,3093133.0,51,1403.0,311,360,321,101913783.0,310,503,207,9.870075549244051e+17,368,217,2907537.0,101872.0,165,366,146,349,298
148842731.0,0,236.0,25,276,1000062.0,25,2782113.0,6,3025.0,175,6,41,85632785.0,13,26,161,9.870075596513052e+17,427,116,16239.0,8057.0,116,23,277,140,17
124251001.0,143,2568.0,26,45,1000091.0,373,798549.0,53,3033.0,175,379,219,85633745.0,219,362,121,9.870075618179052e+17,277,123,90689.0,8858.0,128,265,131,203,218
137159957.0,369,2407.0,25,205,1001780.0,107,3077311.0,19,3051.0,175,18,308,85633105.0,300,103,163,9.870075652515052e+17,58,372,51684.0,8264.0,263,359,118,223,294
123782944.0,304,,21,184,,321,2997000.0,24,3728.0,195,390,350,1277154887.0,328,1,91,9.870075599661052e+17,463,329,9527.0,,325,368,219,16,194
146498911.0,381,8240.0,16,108,1000119.0,179,294640.0,30,2995.0,175,24,124,85632315.0,107,181,274,9.870075525353052e+17,191,84,1473946.0,6815.0,76,134,5,251,106
150087804.0,370,38775.0,5,184,7010469.0,112,721472.0,28,7165.0,64,99,93,101751717.0,315,108,91,9.870075525193052e+17,46,184,1444234.0,,205,85,198,41,302
151403740.0,0,88692.0,25,124,,298,9644309.0,28,,250,390,350,,328,209,91,9.870075676865052e+17,512,371,,100475.0,348,368,219,322,302
7.36214899770016e+21,31,,26,128,,209,,67,,247,390,139,,328,211,91,,505,0,,47251.0,348,368,219,170,302
139562925.0,65,87666.0,26,241,1003410.0,418,692196.0,67,42303.0,269,282,245,85688787.0,240,409,91,9.870075620450052e+17,246,0,71250.0,12393.0,310,295,306,116,241
145416817.0,77,35698.0,42,214,1001822.0,2,3665474.0,12,,39,37,4,85681873.0,0,4,91,9.870075573420051e+17,49,223,326266.0,9316.0,27,10,195,23,2
151202876.0,436,1798.0,25,26,7006669.0,395,6290252.0,56,12205.0,74,380,234,85633755.0,226,383,242,9.870075576176051e+17,317,342,1741311.0,7147.0,132,279,96,205,227
150675140.0,356,512.0,25,184,7007868.0,62,2800866.0,10,67.0,10,70,384,101913231.0,38,89,147,9.870075526328051e+17,145,92,58274.0,11318.0,40,51,90,293,40
127830282.0,115,96912.0,40,184,1021303.0,104,6322752.0,12,5481.0,194,94,3,101957995.0,67,100,91,9.870075477995052e+17,104,159,297514.0,22960.0,198,80,134,22,64
189116956.0,371,209.0,26,33,7000084.0,143,2921044.0,27,2979.0,175,119,112,85633111.0,90,138,19,9.870075597787052e+17,158,228,51477.0,7207.0,56,109,172,162,88
315126489.0,261,55423.0,26,265,,135,830708.0,23,16166.0,239,278,382,85683073.0,85,399,146,9.870075342876051e+17,135,451,38092.0,49282.0,11,103,328,394,302
312739635.0,286,3735.0,10,184,7013962.0,485,4140963.0,69,2020.0,68,325,286,85931779.0,281,477,151,9.870075548080051e+17,484,95,5396194.0,7643.0,154,6,238,379,282
158246246.0,156,24666.0,37,184,7014787.0,197,2022890.0,54,50109.0,106,152,132,102015247.0,119,198,255,9.870075572713052e+17,399,77,2049848.0,42071.0,276,147,10,166,302
148983267.0,235,,21,67,1003127.0,364,2938912.0,27,,89,390,350,,328,106,91,9.870075647448051e+17,37,339,286590.0,,53,368,219,322,302
268236629.0,14,1935.0,26,184,7003382.0,254,702550.0,67,3992.0,145,189,159,101752483.0,151,251,206,9.870075548303052e+17,377,215,2032280.0,47127.0,92,184,78,177,153
9.425154387295232e+21,331,,8,277,,475,593118.0,38,,133,390,279,,328,467,91,,297,0,968952.0,,348,368,219,278,302
138518304.0,139,13029.0,28,291,7006651.0,20,174982.0,4,2965.0,175,3,38,85632773.0,11,21,271,9.870075309789052e+17,446,383,364066.0,8433.0,200,21,133,138,14
151257487.0,87,87883.0,2,191,7004548.0,21,3577279.0,35,,113,4,39,85632295.0,325,22,6,9.870075643561052e+17,441,143,1231749.0,8359.0,191,368,236,139,15
131280745.0,396,508.0,26,184,7001371.0,186,281184.0,30,45421.0,101,145,350,421168681.0,113,188,273,9.870075621696051e+17,206,286,1381350.0,,82,141,15,322,110
135090409.0,69,,26,264,,446,691251.0,67,,247,302,266,,257,437,91,,506,28,,47267.0,348,316,219,231,302
137159957.0,369,2407.0,25,205,1001780.0,107,3077311.0,19,3051.0,175,18,308,85633105.0,300,103,163,9.870075652515052e+17,58,372,51684.0,8264.0,263,359,118,223,294
4.2501502643762055e+21,50,,26,175,,283,701072.0,67,,204,368,173,,169,282,91,,406,68,,47213.0,348,208,219,89,302
143678804.0,260,55424.0,9,92,7594395.0,462,830709.0,23,16162.0,240,313,274,85683067.0,268,453,145,,161,0,37355.0,30121.0,278,327,196,391,269
146498911.0,381,8240.0,16,108,1000119.0,179,294640.0,30,2995.0,175,24,124,85632315.0,107,181,274,9.870075525353052e+17,191,84,1473946.0,6815.0,76,134,5,251,106
126701609.0,182,69374.0,27,184,,264,701404.0,67,,306,200,369,101752817.0,328,262,209,9.870075621238052e+17,249,318,,47358.0,251,193,1,310,302
126896536.0,94,,26,30,,43,,59,,307,362,17,,24,42,170,,435,34,,47378.0,348,35,219,10,302
125496854.0,135,22987.0,21,137,1000662.0,227,3911924.0,11,2823.0,36,390,10,85669409.0,134,225,66,9.870075572150052e+17,159,259,400473.0,13327.0,348,368,231,273,302
138394113.0,109,84670.0,8,184,,88,710719.0,67,7865.0,54,89,81,101752813.0,58,82,262,9.870075548347052e+17,36,298,,46821.0,338,70,142,152,302
157097101.0,230,21931.0,42,98,1000501.0,13,3699674.0,50,46453.0,197,390,8,85675865.0,328,13,91,9.870075526089052e+17,59,183,1953170.0,11528.0,188,368,9,322,302
152468460.0,187,,21,184,,388,8261395.0,15,,221,390,229,890518083.0,328,506,91,9.870075574471052e+17,240,303,164609.0,,348,368,219,270,302
312795957.0,339,64230.0,32,184,7594694.0,10,1526384.0,33,1218.0,105,43,33,421176003.0,6,11,167,9.870075549333052e+17,13,190,2465058.0,35074.0,196,14,185,136,9
238501890.0,404,,25,78,,245,3147022.0,48,,95,180,154,1159297573.0,328,242,91,,226,0,412409.0,40276.0,266,368,161,305,146
146565993.0,231,12947.0,25,136,7009084.0,0,3183560.0,31,2680.0,98,35,28,,312,2,91,9.870075549513052e+17,453,108,53937.0,10867.0,18,9,91,361,1
142132358.0,125,,27,73,,127,628641.0,9,,157,110,102,,328,122,197,,347,37,70563.0,15162.0,348,97,219,66,78
133676653.0,288,1939.0,10,184,7013547.0,116,4990729.0,69,1908.0,294,102,95,85951091.0,73,112,37,9.870075595191052e+17,110,122,134591.0,,55,88,240,372,71
131280745.0,396,508.0,26,184,7001371.0,186,281184.0,30,45421.0,101,145,350,421168681.0,113,188,273,9.870075621696051e+17,206,286,1381350.0,,82,141,15,322,110
235987780.0,108,64217.0,26,184,,372,695594.0,67,45869.0,215,257,218,101752907.0,218,361,234,9.870074183183052e+17,218,0,448930.0,47235.0,243,264,0,133,302
138600896.0,247,86645.0,21,300,,349,7530846.0,51,,141,390,359,102079625.0,328,504,91,,91,31,451360.0,101944.0,348,368,219,341,302
155983195.0,8,,21,35,,48,863485.0,46,,177,390,56,85674479.0,328,47,91,9.870075552249052e+17,140,333,2583831.0,97004.0,302,368,100,146,30
240580114.0,4,,1,12,,17,828259.0,4,44818.0,9,47,350,85668083.0,328,18,91,,109,51,3917110.0,10427.0,345,19,125,322,12
148288172.0,0,77716.0,21,165,,72,,59,,134,390,305,,328,69,91,,40,249,,,2,29,219,262,302
150217078.0,0,,21,184,,342,5132147.0,69,44979.0,70,390,350,,328,506,91,9.870075626044051e+17,57,368,3235303.0,,348,368,219,322,302
5.891148753700041e+21,153,77028.0,26,111,,189,,67,,285,390,338,,328,191,91,,290,62,,47333.0,348,368,219,294,302
146608908.0,228,,21,159,,379,2633840.0,68,49336.0,28,356,350,85684199.0,328,367,91,9.870075527024051e+17,73,311,111014.0,,348,368,156,322,302
