ViafId,EntityType,LibraryOfCongressAuthorityId
250305717.0,1,1289
66095102.0,1,2420
54021846.0,1,2697
28630220.0,1,1586
4778618.0,1,2616
286477982.0,1,2156
7.73144647706444e+20,1,0
2.9901542607770244e+21,1,0
25951310.0,1,652
9899764.0,1,712
22550279.0,1,1689
8.514464843405314e+19,1,0
16196282.0,1,1169
311363336.0,1,2753
302327063.0,1,0
29342992.0,1,2006
76539720.0,1,557
3.431447827237944e+20,1,0
97108084.0,1,1869
117998498.0,1,745
162656896.0,1,0
41954610.0,1,1573
7555365.0,1,1020
302730098.0,1,919
873152.0,1,1833
5159542.0,1,2389
1.241446485976942e+20,1,0
61960644.0,1,1630
812648.0,1,2639
108720270.0,1,724
285626358.0,1,0
44242474.0,1,2500
88373684.0,1,363
35007708.0,1,582
316805658.0,1,0
17089201.0,1,2688
17122345.0,1,2776
1.3414464860758213e+20,1,834
23622419.0,1,1405
76318943.0,1,211
47794986.0,1,1021
311250941.0,1,2490
3.5163994522701832e+19,1,0
109617752.0,1,871
66600425.0,1,1358
61088014.0,1,0
65415537.0,1,1067
49112049.0,1,2732
27483230.0,1,1801
188527362.0,1,1378
36938681.0,1,1495
162119337.0,1,0
24605760.0,1,842
66607766.0,1,2627
2.8841552865874873e+21,1,0
307298774.0,1,0
106997775.0,1,592
246733152.0,1,1278
84224178.0,1,2700
184603.0,1,1555
222131242.0,1,0
66186262.0,1,1954
101098916.0,1,0
8.789154260496024e+21,1,0
90638307.0,1,663
61424061.0,1,2712
24719557.0,1,1242
428315.0,1,696
1.251446485028254e+20,1,0
84431341.0,1,2280
164660057.0,1,0
100375279.0,1,785
119563020.0,1,1426
306438112.0,1,1856
15928118.0,1,0
70800077.0,1,55
69151678.0,1,1736
3472861.0,1,2561
17424200.0,1,1415
5.3014464770736416e+20,1,0
48050842.0,1,318
22278310.0,1,198
106856735.0,1,2053
21760666.0,1,2398
50231993.0,1,2601
50384450.0,1,2847
163329092.0,1,0
311335927.0,1,2785
25912551.0,1,413
3270186.0,1,1262
62381225.0,1,1204
101420220.0,1,99
18768941.0,1,1557
84499150.0,1,1872
262506401.0,1,1287
47837445.0,1,0
302775962.0,1,2665
303399162.0,1,0
241527824.0,1,0
162505403.0,1,750
297749745.0,1,2379
42310147.0,1,1121
9.871543810574304e+20,1,0
512848.0,1,1155
56609708.0,1,570
6281011.0,1,651
72463168.0,1,1108
307428478.0,1,0
34599646.0,1,274
194917354.0,1,1275
305088944.0,1,0
7.814464843275146e+19,1,0
4252860.0,1,1829
7.314464835918005e+19,1,0
71391722.0,1,262
1.071490666100656e+20,1,0
84400852.0,1,2798
61968728.0,1,1528
49635242.0,1,823
4.466149544594501e+21,1,0
29558006.0,1,941
301845240.0,1,0
311248573.0,1,2030
32944579.0,1,60
240596495.0,1,1230
306238971.0,1,1681
64801247.0,1,701
248581242.0,1,2358
44332211.0,1,0
61832209.0,1,1903
8.814464849491768e+19,1,0
160719844.0,1,1372
46640882.0,1,2710
4912019.0,1,0
40566369.0,1,1010
112601125.0,1,734
38533395.0,1,1654
120705469.0,1,2538
6.691543810605304e+20,1,0
71426162.0,1,852
40279328.0,1,1804
8.214464842358892e+19,1,2176
45845185.0,1,1533
95216565.0,1,304
15995109.0,1,1899
306130391.0,1,2594
83467328.0,1,91
5.616937441522428e+19,1,0
14761167.0,1,865
316008297.0,1,0
3.1517156145137823e+18,1,0
33395482.0,1,984
28152068.0,1,2327
18469814.0,1,208
34708497.0,1,0
71438262.0,1,353
27057708.0,1,1521
84221354.0,1,819
71380066.0,1,1050
46701174.0,1,2491
123293.0,1,600
63129145.0,1,1626
21162434.0,1,1403
69223195.0,1,2375
74026264.0,1,1949
163854801.0,1,654
7.41145910042127e+20,1,2160
84023134.0,1,1211
7.914464841354055e+19,1,2184
39785108.0,1,1639
2881868.0,1,1678
43291400.0,1,1300
67361637.0,1,2262
22940891.0,1,1189
9.4511495446321e+21,1,0
52623491.0,1,686
7.114464841645273e+19,1,0
25094467.0,1,1684
84294846.0,1,303
32428081.0,1,1073
7.641446476993713e+20,1,0
19796667.0,1,1788
307299242.0,1,0
76232737.0,1,2832
27483380.0,1,907
56457849.0,1,2612
85073745.0,1,0
161874871.0,1,2288
9.7431495446344e+21,1,0
19906359.0,1,856
4.315111082073706e+19,1,0
117762991.0,1,2391
17552092.0,1,538
7506237.0,1,438
66433028.0,1,2528
22461744.0,1,1810
224390438.0,1,751
9833303.0,1,0
1.3214464848476612e+20,1,0
44156131.0,1,0
63669837.0,1,1905
305063915.0,1,2731
49367233.0,1,1752
107637942.0,1,1003
305084696.0,1,0
234451154.0,1,2591
32049042.0,1,1704
5.041446477064082e+20,1,0
32406844.0,1,228
6954558.0,1,2250
222153886.0,1,2100
60176747.0,1,1517
149698755.0,1,2783
304173715.0,1,0
8324132.0,1,1958
28260460.0,1,762
100596107.0,1,1152
58481223.0,1,48
2.4164658610403127e+19,1,0
292298.0,1,1732
250234276.0,1,0
39429094.0,1,1463
6.814464844338448e+19,1,0
27875591.0,1,1114
74002386.0,1,742
2881314.0,1,1866
248083945.0,1,0
309564217.0,1,133
7.514464841286962e+19,1,71
57936740.0,1,525
30858663.0,1,2615
51850522.0,1,1344
4.715480016355619e+19,1,0
41847059.0,1,405
160000024.0,1,0
264375845.0,1,1787
89376113.0,1,260
59234959.0,1,1393
43908548.0,1,2394
1321096.0,1,432
72866050.0,1,1370
108863869.0,1,625
108070016.0,1,2056
295982154.0,1,122
3.915438106333029e+19,1,0
52103869.0,1,864
160049037.0,1,2734
20472828.0,1,729
163796753.0,1,1661
74862328.0,1,1112
225759021.0,1,124
6.251543809483304e+20,1,0
303682065.0,1,0
6676327.0,1,1802
4.4441502643766055e+21,1,0
64416169.0,1,500
173700946.0,1,0
163140278.0,1,2275
1.081446484985746e+20,1,1908
52616519.0,1,1395
1.521446491892093e+20,1,0
29683714.0,1,149
44209157.0,1,2808
48154312.0,1,917
8.131446476996021e+20,1,0
14612314.0,1,2537
5.966154260571325e+21,1,0
97734682.0,1,1444
307486757.0,1,0
61127689.0,1,2326
50591010.0,1,744
8.114820785960034e+19,1,0
9.41446484462013e+19,1,2062
307458352.0,1,2132
33804215.0,1,16
163661480.0,1,1541
3.115528475518706e+19,1,0
1441456.0,1,1195
22195852.0,1,2659
75644120.0,1,1839
69266094.0,1,1994
78398920.0,1,2408
10668056.0,1,1353
5.661512465168441e+20,1,0
69015930.0,1,1745
7.714464839502342e+19,1,2188
36909581.0,1,278
23672907.0,1,1507
164216584.0,1,1236
30344612.0,1,1231
54559822.0,1,862
11223890.0,1,835
6147668.0,1,1000
63268288.0,1,1778
1.241495425901003e+20,1,0
9464604.0,1,2406
64931496.0,1,1902
93914016.0,1,481
25406177.0,1,2436
109550083.0,1,1439
48197374.0,1,1197
70295221.0,1,749
2.9155646089618207e+19,1,0
109476109.0,1,684
7297316.0,1,2801
267966298.0,1,901
110470766.0,1,731
77113042.0,1,1117
51864973.0,1,895
69729620.0,1,764
165738626.0,1,1346
310519725.0,1,114
64124303.0,1,398
165986155.0,1,1419
288530998.0,1,2824
1486998.0,1,0
9759909.0,1,2827
77247826.0,1,1414
57460946.0,1,1059
75424772.0,1,1608
2.738154260861424e+21,1,0
54947392.0,1,2228
100906199.0,1,271
230201239.0,1,1391
299097594.0,1,2197
33411246.0,1,1093
24074941.0,1,84
34621789.0,1,1666
79517220.0,1,945
48160866.0,1,953
84282958.0,1,1884
6.263160667863204e+21,1,2017
303647497.0,1,0
101787139.0,1,352
10255869.0,1,2751
5.745154260874224e+21,1,0
59880101.0,1,646
36948024.0,1,1594
104023256.0,1,251
40773328.0,1,982
56618298.0,1,463
166634831.0,1,2363
90637373.0,1,614
52839532.0,1,2260
31244780.0,1,1760
29535927.0,1,194
114474805.0,1,2566
2.214941509618955e+19,1,0
74264504.0,1,552
68779641.0,1,2638
64812846.0,1,2768
29949649.0,1,2726
3.599154260605824e+21,1,1854
160292025.0,1,0
9698313.0,1,2651
263186707.0,1,1921
62541220.0,1,1635
15944358.0,1,0
315718824.0,1,0
305060500.0,1,0
141494028.0,1,0
84340373.0,1,0
162720176.0,1,2473
84061227.0,1,1098
121087159.0,1,105
244345528.0,1,0
7087566.0,1,1941
8.322154260670224e+21,1,0
50599286.0,1,804
23817090.0,1,1725
1.4514464860768212e+20,1,1282
9961832.0,1,2069
56521328.0,1,2816
19576536.0,1,2774
17467748.0,1,2382
4.372149489100194e+21,1,0
14106013.0,1,1846
6.914464840045194e+19,1,0
45707940.0,1,1062
1.1914464848620108e+20,1,1610
46323275.0,1,2251
50130234.0,1,2361
5.56614941676399e+21,1,560
305094740.0,1,0
106981943.0,1,0
12359459.0,1,367
1.589145857086523e+21,1,0
268963218.0,1,1999
165931063.0,1,1693
36761283.0,1,2573
64000655.0,1,359
85727325.0,1,2466
6.731446476717505e+20,1,0
84980052.0,1,1339
62610099.0,1,843
306140819.0,1,0
303588562.0,1,2435
1.1414464848610107e+20,1,0
2544244.0,1,2571
147081073.0,1,1396
27072381.0,1,299
3.266150869799622e+21,1,0
84335004.0,1,0
6318196.0,1,860
7537285.0,1,719
18644301.0,1,1141
41761845.0,1,2845
304843754.0,1,2125
1.2314464848436612e+20,1,0
108262194.0,1,261
8.114464841286962e+19,1,0
18520464.0,1,358
35770684.0,1,0
7.614464840631404e+19,1,2161
302469538.0,1,0
14664075.0,1,2765
8.141446476744598e+20,1,0
95289355.0,1,1928
26294316.0,1,1739
17634987.0,1,1012
2780407.0,1,2362
167228971.0,1,0
30339435.0,1,1660
64122360.0,1,1387
22189368.0,1,1733
103241591.0,1,2621
109802125.0,1,1063
85696380.0,1,2418
7793120.0,1,1184
1.315151778204118e+21,1,0
85596364.0,1,0
76322845.0,1,302
23885100.0,1,1808
287693891.0,1,0
8.311154260670124e+21,1,0
27878824.0,1,263
22084684.0,1,2498
84980047.0,1,2679
67261618.0,1,1006
61479863.0,1,2480
49393051.0,1,1001
85504671.0,1,1259
7.714464839440935e+19,1,0
12220971.0,1,2828
79120189.0,1,1571
96924997.0,1,2800
287433140.0,1,1374
77361896.0,1,1862
2.02144647698396e+20,1,0
162310191.0,1,224
37973377.0,1,2410
68965210.0,1,1383
309734665.0,1,0
7387402.0,1,342
47677382.0,1,1369
72187352.0,1,369
5.207154260567824e+21,1,0
122037715.0,1,1085
18022141.0,1,524
297674611.0,1,0
161975319.0,1,0
70466240.0,1,1514
73855578.0,1,0
85632766.0,1,0
306084023.0,1,1676
311781105.0,1,2143
9.591543809020304e+20,1,0
60246347.0,1,73
55469795.0,1,526
6.814464838641894e+19,1,0
298057937.0,1,2718
264674729.0,1,2307
29535530.0,1,1149
85726809.0,1,2273
2587940.0,1,649
303846028.0,1,0
4.032154260867024e+21,1,0
8.614464841813523e+19,1,1526
84259522.0,1,1826
85663369.0,1,2339
59197318.0,1,703
41384942.0,1,1873
8677610.0,1,336
298320218.0,1,2483
42247901.0,1,1009
17632787.0,1,918
317123277.0,1,2152
221033576.0,1,2086
44719238.0,1,1270
5.581151778224919e+21,1,855
9954395.0,1,272
28601498.0,1,1487
235085031.0,1,0
85530934.0,1,0
305073161.0,1,0
22293162.0,1,503
7.014464841479911e+19,1,64
34016286.0,1,2232
5335590.0,1,1263
54329901.0,1,868
97156061.0,1,252
19798183.0,1,320
6.516030723185775e+19,1,0
5861927.0,1,714
490199.0,1,898
306225047.0,1,1229
9467484.0,1,2414
266860590.0,1,482
1404796.0,1,928
66581917.0,1,1595
301574030.0,1,1381
19555335.0,1,2706
54148306.0,1,265
8.514464846323135e+19,1,0
49655113.0,1,1171
207261452.0,1,1861
42689054.0,1,1534
28519196.0,1,1284
7.814464841286962e+19,1,1430
184632741.0,1,0
60870533.0,1,1835
295249233.0,1,0
299416094.0,1,2546
298536120.0,1,2
5087260.0,1,588
9046311.0,1,0
2.9211542604266246e+21,1,0
167644013.0,1,0
31969697.0,1,2689
13244754.0,1,2674
6738802.0,1,14
73730371.0,1,2707
21846001.0,1,1947
84298040.0,1,571
46089862.0,1,1837
6.025151778227119e+21,1,1776
54178725.0,1,1115
83985475.0,1,0
19521328.0,1,2540
140302948.0,1,0
1484464.0,1,1382
32112735.0,1,396
17230067.0,1,199
261764641.0,1,0
264780900.0,1,0
62956848.0,1,1082
102701783.0,1,0
34014329.0,1,2223
12144119.0,1,0
30338012.0,1,1429
83979877.0,1,2174
4478798.0,1,1880
8.353154260626824e+21,1,0
164350625.0,1,0
1.0014929438328052e+20,1,0
77982945.0,1,1705
6492258.0,1,1588
35839217.0,1,872
165254230.0,1,0
165455334.0,1,1920
305829855.0,1,0
189726918.0,1,741
59194442.0,1,1657
289180956.0,1,2134
283327892.0,1,2115
240876273.0,1,386
47615246.0,1,1279
1.0515425783282416e+20,1,0
169211127.0,1,109
89993954.0,1,1406
84483211.0,1,2642
109109599.0,1,1672
41761320.0,1,2844
305969018.0,1,0
64012558.0,1,293
77205699.0,1,949
262775525.0,1,1852
6536888.0,1,1642
3394664.0,1,444
25535833.0,1,285
4849361.0,1,2843
62375637.0,1,2302
1.4314464860768212e+20,1,2676
8526148.0,1,1756
1413897.0,1,1031
40169930.0,1,176
255054654.0,1,2367
97099606.0,1,2241
75503040.0,1,1686
79345374.0,1,0
81076537.0,1,0
1.161446485319726e+20,1,0
59604499.0,1,2245
84025427.0,1,1087
76583646.0,1,1142
88126653.0,1,1506
160850494.0,1,2743
19410982.0,1,1961
22317299.0,1,2256
61465639.0,1,2842
61552610.0,1,267
16815312.0,1,2352
197278640.0,1,0
31901066.0,1,2794
261306934.0,1,2721
57411505.0,1,312
38338216.0,1,1150
17252375.0,1,1402
47292290.0,1,1104
56459172.0,1,0
1.1414464839743316e+20,1,0
1272664.0,1,0
34865162.0,1,504
170909608.0,1,0
166312510.0,1,0
305325868.0,1,0
303660103.0,1,1398
159055056.0,1,53
4.600154260697725e+21,1,0
90596533.0,1,0
190056883.0,1,916
4.456147967359384e+21,1,1831
26024817.0,1,1136
305381556.0,1,2461
13738564.0,1,1173
107648248.0,1,1809
4.85144647704247e+20,1,1515
7.001543809529304e+20,1,0
82088419.0,1,716
114562824.0,1,954
115792845.0,1,2581
33058231.0,1,730
71566967.0,0,839
227312712.0,1,1729
25009014.0,1,1320
79492970.0,1,876
9.151154260673725e+21,1,0
2.711455418417966e+20,1,289
6331586.0,1,990
59198297.0,1,775
19888011.0,1,873
55836315.0,1,1730
166799129.0,1,536
30328057.0,1,337
12191530.0,1,2730
1.1914464845913532e+20,1,1860
17631331.0,1,1233
305162928.0,1,1753
289054962.0,1,138
7.814464843395313e+19,1,0
6.014591108012705e+19,1,1916
1.51448979542502e+19,1,256
306071121.0,1,970
33156593.0,1,2602
49373416.0,1,1843
7.6171495446184e+21,1,1712
12315939.0,1,155
13105471.0,1,662
26313444.0,1,1766
6.284147967366884e+21,1,134
57798731.0,1,1027
51697196.0,1,636
22952656.0,1,2318
7.799160668120003e+21,1,0
19680377.0,1,210
68578793.0,1,1892
14716943.0,1,2506
63893460.0,1,2738
32410583.0,1,659
15566900.0,1,74
569485.0,1,2714
28257289.0,1,0
297891271.0,1,1763
5.2155707027622404e+19,1,0
38960418.0,1,2333
28433479.0,1,733
308731557.0,1,0
102224522.0,1,1970
84486860.0,1,1052
37325444.0,1,1576
76629527.0,1,458
7.951446476747976e+20,1,0
111148118.0,1,1100
94750009.0,1,330
44832678.0,1,1075
56732049.0,1,1147
40174465.0,1,995
85725544.0,1,0
308281017.0,1,0
67372393.0,1,2472
97144880.0,1,49
71436235.0,1,297
9.814464841813523e+19,1,0
19792939.0,1,2792
224766539.0,1,2397
298085816.0,1,1889
26985860.0,1,2853
305333311.0,1,1682
54960140.0,1,2206
51840584.0,1,1650
20471688.0,1,164
303391619.0,1,2625
24937842.0,1,1946
27185253.0,1,1380
304311621.0,1,1133
59088843.0,1,266
35839181.0,1,866
31921550.0,1,2464
58927802.0,1,2611
165890312.0,1,2047
276468949.0,1,40
2.9714464769549546e+20,1,0
35760483.0,1,402
311580845.0,1,130
6331224.0,1,965
190754646.0,1,2709
19160159.0,1,86
71809311.0,1,0
182990283.0,1,2632
34344822.0,1,2748
39494501.0,1,1271
8.146285356815371e+18,1,0
76451346.0,1,453
42634051.0,1,1065
20476667.0,1,1440
91044612.0,1,95
34034285.0,1,2304
77752586.0,1,1244
29551419.0,1,385
66902177.0,1,0
47547275.0,1,1013
233741224.0,1,1540
70205838.0,1,273
8178797.0,1,1592
29533778.0,1,146
42887716.0,1,794
97121353.0,1,1193
13031429.0,1,1467
84283163.0,1,0
32324890.0,1,2338
310666809.0,1,2579
311832768.0,1,0
112337694.0,1,377
117591423.0,1,1548
52873269.0,1,1836
311226782.0,1,0
21749036.0,1,2384
7.214464844605739e+19,1,1019
305085102.0,1,0
108365230.0,1,655
70450994.0,1,1460
143644487.0,1,2653
305096743.0,1,0
311484964.0,1,56
4.651491060248685e+20,1,2833
21321169.0,1,1677
10600957.0,1,1084
72282967.0,1,10
308266922.0,1,0
7.968149544621101e+21,1,0
24413314.0,1,2009
68750787.0,1,2014
60059868.0,1,1583
8523824.0,1,758
250021927.0,1,0
13696665.0,1,877
23869697.0,1,1792
73875135.0,1,195
40781317.0,1,1056
69727698.0,1,883
224062154.0,1,2834
75249726.0,1,969
2.8511542607336246e+21,1,0
51303740.0,1,2396
8.814464842831882e+19,1,0
40770818.0,1,930
26171321.0,1,1606
264973946.0,1,0
165866603.0,1,0
263813493.0,1,1993
7398660.0,1,161
68564511.0,1,2433
16899647.0,1,1919
248480763.0,1,2233
123915992.0,1,2749
34515416.0,1,0
72815814.0,1,1162
302552247.0,1,929
5.6714464767401945e+20,1,2051
77674821.0,1,727
15178664.0,1,997
70019206.0,1,160
173492688.0,1,59
1.0014464849367989e+20,1,0
1057391.0,1,0
88157579.0,1,0
161039021.0,1,1933
79400290.0,1,846
3.2814464769678226e+20,1,0
164656998.0,1,908
55146596.0,1,1768
54155275.0,1,1257
163679325.0,1,831
167461879.0,1,2111
106856579.0,1,2052
1.5315046824940415e+20,1,0
2620378.0,1,456
268815271.0,1,0
308730288.0,1,0
86422468.0,1,529
163313361.0,1,0
89861147.0,1,399
9962290.0,1,187
7.214646267152777e+19,1,2238
21130859.0,1,1299
21704330.0,1,0
1.321446485320726e+20,1,0
2.451560099601496e+20,1,0
12345410.0,1,344
3572289.0,1,2448
170516349.0,1,2444
107622894.0,1,2102
85372733.0,1,1877
84390624.0,1,0
302307404.0,1,2503
120448564.0,1,102
26707582.0,1,1890
1.1514464842711176e+20,1,0
22400961.0,1,960
31972404.0,1,2432
37328490.0,1,2340
306148027.0,1,2507
25857710.0,1,222
109607335.0,1,307
250346402.0,1,776
281477400.0,1,0
3.315413569871508e+19,1,2182
73969819.0,1,1431
84267472.0,1,0
263539918.0,1,0
38338114.0,1,1144
67267378.0,1,1579
3.181446476733599e+20,1,0
2.6131542604691244e+21,1,0
97091123.0,1,975
85333807.0,1,2075
112065286.0,1,988
31970835.0,1,1196
35646574.0,1,2349
87887375.0,1,1603
304002458.0,1,2124
67991442.0,1,1473
302005308.0,1,1294
202239289.0,1,0
31229723.0,1,0
8.964148997618659e+21,1,1784
315105368.0,1,0
172024477.0,1,2087
52015456.0,1,1043
58655756.0,1,0
6.401446477065416e+20,1,0
160310259.0,1,131
3218604.0,1,1767
161111598.0,1,1128
22940804.0,1,1267
50327655.0,1,0
62843568.0,1,360
3.311446477028088e+20,1,0
7.821446476972373e+20,1,0
31864350.0,1,2690
315951289.0,1,2475
48113184.0,1,667
32309847.0,1,981
5.401531845376271e+20,1,2180
5045704.0,1,542
77315376.0,1,1266
21913650.0,1,1979
7.61446484084323e+19,1,0
2.814492867065444e+19,1,1858
56548236.0,1,2489
42750944.0,1,0
59893111.0,1,824
2.2114478298580048e+20,1,1154
97153816.0,1,689
84259109.0,1,1276
1.2014464848620108e+20,1,0
69199031.0,1,170
64810942.0,1,977
69369580.0,1,0
85073644.0,1,0
22227123.0,1,284
1.011446484284188e+20,1,1773
45705056.0,1,1045
84990185.0,1,0
32405288.0,1,468
59094865.0,1,328
85392241.0,1,362
5.991446477070445e+20,1,0
23517316.0,1,818
8.54145857114823e+20,1,128
63523040.0,1,1853
114365351.0,1,407
31993687.0,1,338
103545181.0,1,2050
75071701.0,1,2336
187340137.0,1,1648
9.814464851648132e+19,1,0
3.962154260651424e+21,1,0
39424432.0,1,1292
28263883.0,1,2704
84311992.0,1,2757
45329180.0,1,1055
287581468.0,1,2090
173375107.0,1,1222
3.649154260650125e+21,1,0
62360468.0,1,851
79204866.0,1,469
73814829.0,1,2523
85476269.0,1,911
106977576.0,1,322
161383107.0,1,0
9720452.0,1,2703
59494328.0,1,1474
117999403.0,1,0
19235068.0,1,2209
3.427152080592707e+21,1,0
49639366.0,1,2284
23221366.0,1,345
50023147.0,1,1135
13242231.0,1,1786
54444069.0,1,2663
58051538.0,1,1228
89807815.0,1,697
14367646.0,1,2369
267319482.0,1,1350
239733533.0,1,0
291109606.0,1,309
23349959.0,1,2434
244099637.0,1,2623
164062133.0,1,2696
255455808.0,1,0
35984551.0,1,1489
67464049.0,1,1218
60267573.0,1,1986
26975325.0,1,2817
313555229.0,1,0
74261761.0,1,0
102337271.0,1,417
268955480.0,1,1314
314924939.0,1,0
59372616.0,1,0
110817104.0,1,248
166521903.0,1,279
9.860154441768035e+21,1,0
85757639.0,1,2401
66893134.0,1,1775
304719326.0,1,2196
8.572155566447212e+21,1,0
42699995.0,1,2334
286022602.0,1,0
108124917.0,1,238
107476796.0,1,157
315239525.0,1,0
846198.0,1,2693
305090464.0,1,0
39634533.0,1,2468
130751.0,1,163
30951759.0,1,1099
58652666.0,1,2289
9137023.0,1,1814
73885295.0,1,2231
41991155.0,1,1590
90033216.0,1,2351
66980635.0,1,1888
21071250.0,1,913
72670795.0,1,275
112440350.0,1,2261
2589613.0,1,1453
74267964.0,1,495
302265182.0,1,0
9728896.0,1,2729
59502470.0,1,1692
3.211447829915781e+20,1,81
100158042.0,1,2029
97125630.0,1,551
26828420.0,1,1975
2.0171571006169728e+21,1,0
18093777.0,1,0
8.571543810640304e+20,1,0
59331163.0,1,2737
14318.0,1,431
304512209.0,1,2127
44451532.0,1,509
239360922.0,1,0
7.214464838588867e+19,1,0
10754035.0,1,1863
303666974.0,1,1757
164403357.0,1,236
59628987.0,1,1206
60917912.0,1,31
29682829.0,1,257
97137737.0,1,1530
97345421.0,1,1710
67889066.0,1,1164
172705920.0,1,2088
164433882.0,1,315
302667153.0,1,2185
208788488.0,1,0
63778021.0,1,1977
70412712.0,1,1408
249685460.0,1,0
302822593.0,1,1652
85535151.0,1,0
63588511.0,1,2321
73449242.0,1,2366
72846636.0,1,1315
7714159.0,1,2675
114473938.0,1,1139
94023364.0,1,460
2.1146332974218727e+19,1,2158
108684679.0,1,1277
11055539.0,1,2110
43461316.0,1,1658
11931595.0,1,2426
9556294.0,1,0
17082004.0,1,2664
121445548.0,1,800
6125760.0,1,1938
47846692.0,1,1422
294595768.0,1,2117
27071548.0,1,171
268038372.0,1,2524
107342357.0,1,101
66036664.0,1,2272
3872586.0,1,993
14852765.0,1,204
49397113.0,1,2354
97092830.0,1,2516
103269243.0,1,2076
6.314742304884488e+19,1,2255
1.0014464848610107e+20,1,0
12530368.0,1,51
13800195.0,1,1433
6.301446477025311e+20,1,0
60104951.0,1,2294
30543037.0,1,0
200925080.0,1,136
26332335.0,1,1791
5.3149415180689555e+19,1,0
90723624.0,1,2568
7.814464840630605e+19,1,1241
79488848.0,1,547
21700580.0,1,2221
66628424.0,1,464
84502634.0,1,532
305098853.0,1,0
109141220.0,1,300
65780556.0,1,1825
3.2921560756210536e+21,1,0
43160670.0,1,531
3.4811542606494245e+21,1,0
1.3814464857997684e+20,1,63
101833436.0,1,1161
1.9121538347412643e+21,1,0
293707257.0,1,2311
7576361.0,1,1307
4.051491963963748e+20,1,0
48161730.0,1,974
11232301.0,1,875
74930240.0,1,2559
250093231.0,1,107
305067464.0,1,2515
305077577.0,1,0
3.780154260430224e+21,1,0
84423896.0,1,2240
84111456.0,1,2430
245998309.0,1,0
7.014464839280449e+19,1,0
4596499.0,1,1910
6.714464838763213e+19,1,0
4.841154260478924e+21,1,0
1.4153893678402292e+19,1,0
7541145.0,1,1458
42633814.0,1,840
41492002.0,1,1897
84321249.0,1,937
198927472.0,1,2644
23403366.0,1,235
8.214464840631404e+19,1,0
7.714464845073783e+19,1,0
10084187.0,1,694
23272422.0,1,1226
1.928151778255418e+21,1,0
97160488.0,1,2520
194742164.0,1,1812
40109921.0,1,1713
162691371.0,1,0
316668206.0,1,0
58923631.0,1,2556
88179853.0,1,2598
268199821.0,1,1789
58055195.0,1,1252
60181829.0,1,2536
75225915.0,1,808
13114829.0,1,0
1.115676035344085e+19,1,2477
170036052.0,1,111
12123692.0,1,2012
8.225148451588616e+21,1,0
7.01446484461013e+19,1,0
22291796.0,1,1456
78341902.0,1,2259
47671895.0,1,707
12366644.0,1,1593
1.7167198916967633e+19,1,0
46968782.0,1,1265
5.834160667608204e+21,1,2194
5205892.0,1,2831
34776665.0,1,2409
17730844.0,1,737
55883023.0,1,1790
55289212.0,1,1673
37325561.0,1,1931
11903223.0,1,0
61575734.0,1,1040
27001358.0,1,2486
41630280.0,1,1990
27192495.0,1,2739
79846190.0,1,291
76637023.0,1,2290
169659521.0,1,2078
66088225.0,1,2400
2.484155466468202e+21,1,141
311242534.0,1,1251
45225592.0,1,2747
103107310.0,1,713
309860533.0,1,2532
7.268155286627087e+21,1,1304
311428227.0,1,1728
158689794.0,1,2065
264280702.0,1,239
163929023.0,1,2708
68802978.0,1,2698
2430752.0,1,2525
1.440151778204718e+21,1,0
9.255154260630723e+21,1,2192
41894666.0,1,1046
5866706.0,1,1179
79541589.0,1,21
5.114464838242546e+19,1,0
30770112.0,1,0
39794140.0,1,1743
10977010.0,1,2608
305095070.0,1,0
6.361446477016025e+20,1,0
112228766.0,1,217
78826571.0,1,1234
1.1154327903526853e+19,1,0
58283592.0,1,1706
102001481.0,1,1054
28855482.0,1,1834
298653180.0,1,0
65977288.0,1,1849
89764622.0,1,1851
4.902154260566424e+21,1,0
1.151446485777536e+20,1,0
27069388.0,1,472
2.451479050874791e+20,1,0
215157061.0,1,41
179372822.0,1,2172
89869836.0,1,2220
97092560.0,1,1747
13724302.0,1,1096
273195480.0,1,1959
51437808.0,1,1969
22153176.0,1,371
305452821.0,1,2129
92175775.0,1,1029
112275518.0,1,683
12712757.0,1,782
42689498.0,1,1470
44712397.0,1,2252
311373209.0,1,0
3896005.0,1,1153
224792728.0,1,2098
47815810.0,1,867
18308046.0,1,1340
7.315154260880925e+21,1,1436
70098828.0,1,765
311248574.0,1,0
84160468.0,1,1918
1.1014464859112592e+20,1,0
97107091.0,1,2592
101982314.0,1,626
300419251.0,1,858
84435472.0,1,2026
18159692.0,1,490
68287038.0,1,23
29867193.0,1,0
48041829.0,1,281
72446358.0,1,499
36965440.0,1,1103
102597668.0,1,2823
33062608.0,1,1337
84321539.0,1,515
84258884.0,1,0
24716959.0,1,795
98681641.0,1,305
162941260.0,1,1983
58155624.0,1,1520
301754542.0,1,0
2.3148631464730407e+19,1,0
62347233.0,1,1754
52111227.0,1,2309
282623408.0,1,2181
165374794.0,1,2404
